cid,chemicalid,chemicalname,genesymbol,geneid,taxname,taxid,interaction,pmids
5245480,C020809,tetrathiomolybdate,EP300,2033,Rattus norvegicus,10116,[Copper deficiency co-treated with tetrathiomolybdate] results in increased expression of EP300 protein|[Copper deficiency co-treated with tetrathiomolybdate] inhibits the reaction [EP300 protein binds to HIF1A protein],22276220
5280343,D011794,Quercetin,EP300,2033,Homo sapiens,9606,EP300 protein affects the reaction [[trichostatin A co-treated with Quercetin] results in increased expression of TNFRSF10B mRNA]|EP300 protein affects the reaction [Quercetin promotes the reaction [Vorinostat results in increased activity of CASP10 protein]]|EP300 protein affects the reaction [Quercetin promotes the reaction [Vorinostat results in increased activity of CASP3 protein]]|[Vorinostat co-treated with Quercetin] results in increased expression of EP300 protein|EP300 protein affects the reaction [Quercetin promotes the reaction [trichostatin A results in increased activity of CASP10 protein]]|[trichostatin A co-treated with Quercetin] results in increased expression of EP300 protein|EP300 protein affects the reaction [Quercetin promotes the reaction [trichostatin A results in increased activity of CASP3 protein]]|EP300 protein affects the reaction [[Vorinostat co-treated with Quercetin] results in increased expression of TNFRSF10B protein]|EP300 protein affects the reaction [[trichostatin A co-treated with Quercetin] results in increased expression of TNFRSF10B protein],30958996
5280343,D011794,Quercetin,EP300,2033,Homo sapiens,9606,Quercetin inhibits the reaction [EP300 protein binds to PTGS2 promoter]|Quercetin results in decreased activity of EP300 protein,21857970
5280343,D011794,Quercetin,EP300,2033,Homo sapiens,9606,Quercetin promotes the reaction [Oxygen deficiency promotes the reaction [HIF1A protein binds to EP300 protein]],20153296
5280343,D011794,Quercetin,EP300,2033,Homo sapiens,9606,Quercetin results in decreased expression of EP300 protein,15580028
5280360,D015232,Dinoprostone,EP300,2033,Homo sapiens,9606,KAT2B protein affects the reaction [Dinoprostone promotes the reaction [HIF1A protein binds to EP300 protein]]|Dinoprostone promotes the reaction [HIF1A protein binds to EP300 protein]|Dinoprostone promotes the reaction [EP300 protein binds to CYP19A1 promoter]|KAT2B protein affects the reaction [Dinoprostone promotes the reaction [EP300 protein binds to CYP19A1 promoter]]|SIRT1 protein inhibits the reaction [Dinoprostone promotes the reaction [EP300 protein binds to CYP19A1 promoter]]|SIRT1 protein inhibits the reaction [Dinoprostone promotes the reaction [HIF1A protein binds to EP300 protein]],30409902
5280443,D047310,Apigenin,EP300,2033,Homo sapiens,9606,Apigenin inhibits the reaction [Oxygen deficiency promotes the reaction [HIF1A protein binds to EP300 protein]],20153296
5280453,D002117,Calcitriol,EP300,2033,Mus musculus,10090,Calcitriol promotes the reaction [EP300 protein binds to SPP1 promoter]|Calcitriol promotes the reaction [EP300 protein binds to CYP24A1 promoter]|Calcitriol affects the localization of EP300 protein,15647825
5280531,C014794,retinol palmitate,EP300,2033,Rattus norvegicus,10116,retinol palmitate promotes the reaction [EP300 protein binds to MMP9 protein],17164434
5280863,C006552,kaempferol,EP300,2033,Homo sapiens,9606,kaempferol promotes the reaction [Oxygen deficiency promotes the reaction [HIF1A protein binds to EP300 protein]],20153296
5280884,C037112,9-deoxy-delta-9-prostaglandin D2,EP300,2033,Homo sapiens,9606,9-deoxy-delta-9-prostaglandin D2 results in decreased activity of EP300 protein,22141352
5280885,C499810,delta(12)-prostaglandin J(2),EP300,2033,Homo sapiens,9606,delta(12)-prostaglandin J(2) results in decreased activity of EP300 protein|delta(12)-prostaglandin J(2) analog binds to EP300 protein,22141352
5280961,D019833,Genistein,EP300,2033,Homo sapiens,9606,EP300 promotes the reaction [Genistein promotes the reaction [trichostatin A results in increased expression of TP53 mRNA]]|trichostatin A promotes the reaction [Genistein results in increased expression of EP300 protein]|EP300 promotes the reaction [Genistein promotes the reaction [trichostatin A results in increased expression of TP53 protein]]|Genistein results in increased expression of EP300 protein,26768552
5280961,D019833,Genistein,EP300,2033,Homo sapiens,9606,Genistein results in decreased expression of EP300 mRNA|Genistein inhibits the reaction [EP300 protein binds to COMT promoter],30684530
5280965,D000666,Amphotericin B,EP300,2033,Homo sapiens,9606,Amphotericin B inhibits the reaction [Oxygen deficiency promotes the reaction [HIF1A protein binds to EP300 protein]],16189267
5281614,C017875,fisetin,EP300,2033,Homo sapiens,9606,fisetin promotes the reaction [Oxygen deficiency promotes the reaction [HIF1A protein binds to EP300 protein]],20153296
5281616,C037032,galangin,EP300,2033,Homo sapiens,9606,galangin promotes the reaction [Oxygen deficiency promotes the reaction [HIF1A protein binds to EP300 protein]],20153296
5281672,C040015,myricetin,EP300,2033,Homo sapiens,9606,myricetin promotes the reaction [Oxygen deficiency promotes the reaction [HIF1A protein binds to EP300 protein]],20153296
5281855,D004610,Ellagic Acid,EP300,2033,Homo sapiens,9606,Ellagic Acid results in increased expression of EP300 mRNA,12002526
5281873,C037304,cyhalothrin,EP300,2033,Rattus norvegicus,10116,[Allethrins co-treated with cyhalothrin co-treated with cypermethrin co-treated with decamethrin co-treated with fenvalerate] affects the expression of EP300 mRNA,33051911
5281873,C037304,cyhalothrin,EP300,2033,Rattus norvegicus,10116,[cypermethrin co-treated with decamethrin co-treated with fenvalerate co-treated with cyhalothrin co-treated with Allethrins] results in decreased expression of EP300 mRNA,33396045
5311211,C477819,15-deoxyprostaglandin J2,EP300,2033,Homo sapiens,9606,15-deoxyprostaglandin J2 results in decreased localization of EP300 protein,15641079
5315263,C054133,casticin,EP300,2033,Homo sapiens,9606,casticin results in decreased expression of EP300 mRNA,27862857
5329102,D000077210,Sunitinib,EP300,2033,Homo sapiens,9606,Sunitinib results in increased expression of EP300 mRNA,31533062
5352425,D007854,Lead,EP300,2033,Rattus norvegicus,10116,Lead results in increased expression of EP300 mRNA,24291742
5353431,C434003,3-(4-methylphenylsulfonyl)-2-propenenitrile,EP300,2033,Homo sapiens,9606,3-(4-methylphenylsulfonyl)-2-propenenitrile inhibits the reaction [IL1B promotes the reaction [EP300 protein binds to RELA protein]],19281832
5359268,D000535,Aluminum,EP300,2033,NULL,NULL,[APP protein modified form binds to Aluminum] which results in decreased expression of EP300 mRNA,21298039
5359596,D001152,Arsenicals,EP300,2033,Homo sapiens,9606,Arsenicals promotes the reaction [Tetradecanoylphorbol Acetate promotes the reaction [NFE2L2 protein binds to EP300 protein]],24632381
5359597,D013481,Superoxides,EP300,2033,Homo sapiens,9606,EP300 protein results in decreased abundance of Superoxides,25440059
5371560,C000944,dicrotophos,EP300,2033,Homo sapiens,9606,dicrotophos results in increased expression of EP300 mRNA,28302478
5388781,C088115,anacardic acid,EP300,2033,Homo sapiens,9606,anacardic acid affects the activity of EP300 protein,18349320
5388781,C088115,anacardic acid,EP300,2033,Mus musculus,10090,anacardic acid results in decreased activity of EP300 protein,31927229
5388781,C088115,anacardic acid,EP300,2033,Mus musculus,10090,anacardic acid results in decreased expression of EP300 protein|anacardic acid inhibits the reaction [Phenylephrine results in increased expression of EP300 protein],23297412
5462310,D037742,"Nanotubes, Carbon",EP300,2033,Mus musculus,10090,"Nanotubes, Carbon results in decreased expression of EP300 mRNA",25554681
5490884,C054597,garcinol,EP300,2033,Homo sapiens,9606,garcinol inhibits the reaction [IL1B promotes the reaction [EP300 protein binds to RELA protein]],19281832
6422843,C513428,pyrachlostrobin,EP300,2033,Homo sapiens,9606,pyrachlostrobin results in decreased expression of EP300 mRNA,33512557
6437058,C051904,dinophysistoxin 1,EP300,2033,Homo sapiens,9606,dinophysistoxin 1 affects the expression of EP300 mRNA,28939011
6912226,D015759,Ionomycin,EP300,2033,Oryctolagus cuniculus,9986,[Tetradecanoylphorbol Acetate co-treated with Ionomycin] results in decreased expression of EP300 mRNA,25613284
9576412,C415144,fenpyroximate,EP300,2033,Homo sapiens,9606,fenpyroximate results in decreased expression of EP300 mRNA,33512557
9956119,C473711,Chir 99021,EP300,2033,Homo sapiens,9606,Chir 99021 inhibits the reaction [Tetrachlorodibenzodioxin promotes the reaction [EP300 protein binds to CYP1A1 promoter]]|Chir 99021 inhibits the reaction [Tetrachlorodibenzodioxin promotes the reaction [EP300 protein binds to CYP1B1 promoter]],34403729
11285653,C556557,picoxystrobin,EP300,2033,Homo sapiens,9606,picoxystrobin results in decreased expression of EP300 mRNA,33512557
15951529,C540278,enzalutamide,EP300,2033,Homo sapiens,9606,enzalutamide affects the expression of EP300 mRNA,30940724
16097752,C575894,"3,4-dimethoxy-N-((2,2-dimethyl-2H-chromen-6-yl)methyl)-N-phenylbenzenesulfonamide",EP300,2033,NULL,NULL,"3,4-dimethoxy-N-((2,2-dimethyl-2H-chromen-6-yl)methyl)-N-phenylbenzenesulfonamide inhibits the reaction [[HIF1A protein binds to ARNT protein] binds to [EP300 protein binds to CREBBP protein]]",22032632
16760346,C000590659,"(E)-3-(2,3,4,5-tetrabromophenyl)acrylic acid",EP300,2033,Mus musculus,10090,"(E)-3-(2,3,4,5-tetrabromophenyl)acrylic acid inhibits the reaction [Cilostazol affects the expression of EP300 protein]",24254769
25104564,C000590771,3-((6-(2-methoxyphenyl)pyrimidin-4-yl)amino)phenyl)methane sulfonamide,EP300,2033,Homo sapiens,9606,3-((6-(2-methoxyphenyl)pyrimidin-4-yl)amino)phenyl)methane sulfonamide results in decreased expression of EP300 mRNA,24102143
46907787,C561695,(+)-JQ1 compound,EP300,2033,Homo sapiens,9606,(+)-JQ1 compound inhibits the reaction [EP300 protein promotes the reaction [RELA protein modified form binds to BRD4 protein]],23686307
54678486,D014859,Warfarin,EP300,2033,Sus scrofa,9823,[TP53 protein results in increased susceptibility to Warfarin] which results in increased expression of EP300 protein,29358327
71236992,C000654634,crenigacestat,EP300,2033,Homo sapiens,9606,crenigacestat affects the reaction [Aconitine affects the expression of EP300 protein],32234357
71715374,C000622638,TAK-243,EP300,2033,Homo sapiens,9606,TAK-243 results in increased sumoylation of EP300 protein,31285264
72201027,C000603860,CBP30 compound,EP300,2033,Homo sapiens,9606,CBP30 compound binds to and results in decreased activity of EP300 protein,26261308
72201027,C000603860,CBP30 compound,EP300,2033,Mus musculus,10090,CBP30 compound inhibits the reaction [[CREBBP protein binds to EP300 protein] which binds to IL21 promoter],30059018
72201027,C000603860,CBP30 compound,EP300,2033,NULL,NULL,CBP30 compound results in decreased activity of EP300 protein,29631126
86278622,D017638,"Asbestos, Crocidolite",EP300,2033,Mus musculus,10090,"Asbestos, Crocidolite results in decreased expression of EP300 mRNA",29279043
135398658,D005492,Folic Acid,EP300,2033,Mus musculus,10090,Folic Acid results in decreased expression of EP300 mRNA,25629700
