cid,chemicalid,chemicalname,genesymbol,geneid,taxname,taxid,interaction,pmids
6781,C007379,diethyl phthalate,LPL,4023,Mus musculus,10090,[diethyl phthalate co-treated with Diethylhexyl Phthalate co-treated with Dibutyl Phthalate co-treated with diisononyl phthalate co-treated with diisobutyl phthalate co-treated with butylbenzyl phthalate] results in increased expression of LPL mRNA,30768133
6782,C025605,diisobutyl phthalate,LPL,4023,Danio rerio,7955,diisobutyl phthalate results in increased expression of LPL mRNA,29458080
6782,C025605,diisobutyl phthalate,LPL,4023,Mus musculus,10090,[diethyl phthalate co-treated with Diethylhexyl Phthalate co-treated with Dibutyl Phthalate co-treated with diisononyl phthalate co-treated with diisobutyl phthalate co-treated with butylbenzyl phthalate] results in increased expression of LPL mRNA,30768133
7577,C009505,"4,4'-diaminodiphenylmethane",LPL,4023,Rattus norvegicus,10116,"4,4'-diaminodiphenylmethane results in increased expression of LPL mRNA",25380136
8029,C039281,furan,LPL,4023,Rattus norvegicus,10116,furan results in increased expression of LPL mRNA|furan results in decreased methylation of LPL gene,27387713
8133,C017096,n-butoxyethanol,LPL,4023,Mus musculus,10090,n-butoxyethanol results in decreased expression of LPL mRNA,19812364
8289,C005445,triphenyl phosphate,LPL,4023,Danio rerio,7955,triphenyl phosphate results in decreased expression of LPL mRNA,26898711
8289,C005445,triphenyl phosphate,LPL,4023,Danio rerio,7955,triphenyl phosphate results in increased expression of LPL mRNA,23306105
8289,C005445,triphenyl phosphate,LPL,4023,Homo sapiens,9606,[1-Methyl-3-isobutylxanthine co-treated with INS protein co-treated with triphenyl phosphate] results in increased expression of LPL mRNA|[1-Methyl-3-isobutylxanthine co-treated with INS protein co-treated with triphenyl phosphate analog] results in increased expression of LPL mRNA|[1-Methyl-3-isobutylxanthine co-treated with INS protein co-treated with triphenyl phosphate analog] results in increased expression of LPL protein|[1-Methyl-3-isobutylxanthine co-treated with INS protein co-treated with triphenyl phosphate] results in increased expression of LPL protein,28437481
8289,C005445,triphenyl phosphate,LPL,4023,Homo sapiens,9606,triphenyl phosphate results in increased expression of LPL mRNA,28934090
8289,C005445,triphenyl phosphate,LPL,4023,Mus musculus,10090,triphenyl phosphate results in increased expression of LPL mRNA,28163246
8289,C005445,triphenyl phosphate,LPL,4023,Rattus norvegicus,10116,triphenyl phosphate results in decreased expression of LPL mRNA,30589522
8295,C031324,tris(chloroethyl)phosphate,LPL,4023,Danio rerio,7955,tris(chloroethyl)phosphate results in increased expression of LPL mRNA,27776230
8343,D004051,Diethylhexyl Phthalate,LPL,4023,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of LPL mRNA,31163220
8343,D004051,Diethylhexyl Phthalate,LPL,4023,Mus musculus,10090,"[Dietary Sucrose co-treated with Dietary Fats co-treated with bisphenol A co-treated with Diethylhexyl Phthalate co-treated with Tetrachlorodibenzodioxin co-treated with 2,4,5,2',4',5'-hexachlorobiphenyl] results in increased expression of LPL mRNA",30722647
8343,D004051,Diethylhexyl Phthalate,LPL,4023,Mus musculus,10090,Diethylhexyl Phthalate promotes the reaction [[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of LPL mRNA],22197818
8343,D004051,Diethylhexyl Phthalate,LPL,4023,Mus musculus,10090,Diethylhexyl Phthalate results in increased expression of LPL mRNA,19245819
8343,D004051,Diethylhexyl Phthalate,LPL,4023,Mus musculus,10090,[diethyl phthalate co-treated with Diethylhexyl Phthalate co-treated with Dibutyl Phthalate co-treated with diisononyl phthalate co-treated with diisobutyl phthalate co-treated with butylbenzyl phthalate] results in increased expression of LPL mRNA,30768133
8515,C432165,pyrazolanthrone,LPL,4023,Mus musculus,10090,pyrazolanthrone inhibits the reaction [Lipopolysaccharides results in decreased expression of LPL mRNA]|pyrazolanthrone results in increased expression of LPL mRNA,21873422
8554,C024629,dimethyl phthalate,LPL,4023,Xenopus tropicalis,8364,dimethyl phthalate results in increased expression of LPL mRNA,26924002
8575,C028577,monobutyl phthalate,LPL,4023,Mus musculus,10090,[Dibutyl Phthalate results in increased abundance of monobutyl phthalate] which affects the expression of LPL mRNA,34175954
8814,C105260,4-tert-octylphenol,LPL,4023,Sparus aurata,8175,4-tert-octylphenol results in increased expression of LPL mRNA,26382854
8814,C105260,4-tert-octylphenol,LPL,4023,Sparus aurata,8175,[nonylphenol co-treated with 4-tert-octylphenol] results in increased expression of LPL mRNA,28208108
8969,D015016,Yohimbine,LPL,4023,Mus musculus,10090,[Caffeine co-treated with coclaurine co-treated with aegeline co-treated with higenamine co-treated with Yohimbine co-treated with Hydrolyzable Tannins] results in increased expression of LPL mRNA,28843594
9064,D002392,Catechin,LPL,4023,Homo sapiens,9606,[Catechin co-treated with Grape Seed Proanthocyanidins] results in decreased expression of LPL mRNA,24763279
9064,D002392,Catechin,LPL,4023,Rattus norvegicus,10116,Catechin inhibits the reaction [Dietary Fats results in increased expression of LPL mRNA],23365609
9317,C008261,lead acetate,LPL,4023,Mus musculus,10090,lead acetate results in increased expression of LPL mRNA,21829687
9554,C023036,perfluorooctanoic acid,LPL,4023,Mus musculus,10090,[Dexamethasone co-treated with INS1 protein co-treated with 1-Methyl-3-isobutylxanthine co-treated with perfluorooctanoic acid] results in increased expression of LPL mRNA|2-chloro-5-nitrobenzanilide inhibits the reaction [[Dexamethasone co-treated with INS1 protein co-treated with 1-Methyl-3-isobutylxanthine co-treated with perfluorooctanoic acid] results in increased expression of LPL mRNA],29094436
9554,C023036,perfluorooctanoic acid,LPL,4023,Mus musculus,10090,"Dietary Fats, Unsaturated inhibits the reaction [perfluorooctanoic acid results in increased expression of LPL mRNA]",23626681
9554,C023036,perfluorooctanoic acid,LPL,4023,Mus musculus,10090,perfluorooctanoic acid results in increased expression of LPL mRNA,23626681|25092180|28049043|30657992|30711707|34252412
9554,C023036,perfluorooctanoic acid,LPL,4023,Mus musculus,10090,PPARA gene mutant form inhibits the reaction [perfluorooctanoic acid results in increased expression of LPL mRNA],28049043
9554,C023036,perfluorooctanoic acid,LPL,4023,Rattus norvegicus,10116,perfluorooctanoic acid results in increased expression of LPL mRNA,16221955|19162173
9723,D003471,Cuprizone,LPL,4023,Rattus norvegicus,10116,Cuprizone results in decreased expression of LPL mRNA,26577399
9777,C033094,perfluorobutyric acid,LPL,4023,Mus musculus,10090,perfluorobutyric acid results in increased expression of LPL mRNA,34474067
9903,D008095,Lithocholic Acid,LPL,4023,Mus musculus,10090,Lithocholic Acid results in increased expression of LPL mRNA,20359477
10133,D002635,Chenodeoxycholic Acid,LPL,4023,Mus musculus,10090,Chenodeoxycholic Acid inhibits the reaction [[Methionine deficiency co-treated with Choline deficiency] results in decreased expression of LPL mRNA],27773935
10207,C518327,aloe emodin,LPL,4023,Homo sapiens,9606,aloe emodin inhibits the reaction [1-Methyl-3-isobutylxanthine results in increased expression of LPL mRNA],22645054
10635,D013196,Dihydrotestosterone,LPL,4023,Mus musculus,10090,Dihydrotestosterone results in increased expression of LPL mRNA,16990341
10690,C030691,gluconic acid,LPL,4023,Rattus norvegicus,10116,[gluconic acid co-treated with Deoxycholic Acid] results in increased expression of LPL mRNA,16556975
10836,D008694,Methamphetamine,LPL,4023,Macaca fascicularis,9541,Methamphetamine results in decreased expression of LPL mRNA,29802913
11080,D015058,1-Naphthylisothiocyanate,LPL,4023,Rattus norvegicus,10116,1-Naphthylisothiocyanate results in increased expression of LPL mRNA,17522070|25380136
12111,C000611646,bisphenol F,LPL,4023,Homo sapiens,9606,[bisphenol F co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL protein|[bisphenol F co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA,33865937
12111,C000611646,bisphenol F,LPL,4023,Mus musculus,10090,bisphenol F results in increased expression of LPL mRNA,30951980
13643,C014707,nitrosobenzylmethylamine,LPL,4023,Rattus norvegicus,10116,nitrosobenzylmethylamine results in increased expression of LPL mRNA,17616710
13930,D006534,Heptachlor Epoxide,LPL,4023,Mus musculus,10090,Heptachlor Epoxide results in decreased expression of LPL mRNA,25270620
14257,C022884,undecane,LPL,4023,Rattus norvegicus,10116,undecane results in increased expression of LPL protein,17337753
14410,C010902,decabromobiphenyl ether,LPL,4023,Homo sapiens,9606,decabromobiphenyl ether results in increased expression of LPL protein,31675489
14716,C018535,2-ethylhexyldiphenylphosphate,LPL,4023,Mus musculus,10090,2-ethylhexyldiphenylphosphate results in increased expression of LPL mRNA,31812418
14969,D014640,Vancomycin,LPL,4023,Mus musculus,10090,Vancomycin results in increased expression of LPL mRNA,18930951
14982,D019695,Glycyrrhizic Acid,LPL,4023,Mus musculus,10090,Glycyrrhizic Acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS1 protein] results in increased expression of LPL mRNA],34302803
15032,D011285,Pregnenolone Carbonitrile,LPL,4023,Rattus norvegicus,10116,Pregnenolone Carbonitrile results in decreased expression of LPL mRNA,19162173
15625,D013749,Tetrachlorodibenzodioxin,LPL,4023,Homo sapiens,9606,Tetrachlorodibenzodioxin results in decreased expression of LPL mRNA,20106945
15625,D013749,Tetrachlorodibenzodioxin,LPL,4023,Homo sapiens,9606,Tetrachlorodibenzodioxin results in increased expression of LPL mRNA,28011154
15625,D013749,Tetrachlorodibenzodioxin,LPL,4023,Mus musculus,10090,AHR protein affects the reaction [Tetrachlorodibenzodioxin results in increased expression of LPL mRNA],18827440
15625,D013749,Tetrachlorodibenzodioxin,LPL,4023,Mus musculus,10090,Dexamethasone inhibits the reaction [Tetrachlorodibenzodioxin results in decreased activity of LPL protein]|Tetrachlorodibenzodioxin results in decreased activity of LPL protein|AHR protein promotes the reaction [Tetrachlorodibenzodioxin results in decreased activity of LPL protein],9414485
15625,D013749,Tetrachlorodibenzodioxin,LPL,4023,Mus musculus,10090,"[Dietary Sucrose co-treated with Dietary Fats co-treated with bisphenol A co-treated with Diethylhexyl Phthalate co-treated with Tetrachlorodibenzodioxin co-treated with 2,4,5,2',4',5'-hexachlorobiphenyl] results in increased expression of LPL mRNA",30722647
15625,D013749,Tetrachlorodibenzodioxin,LPL,4023,Mus musculus,10090,Tetrachlorodibenzodioxin affects the expression of LPL mRNA,21570461|26377647
15625,D013749,Tetrachlorodibenzodioxin,LPL,4023,Mus musculus,10090,[Tetrachlorodibenzodioxin co-treated with Ethinyl Estradiol] results in increased expression of LPL mRNA,17942748
15625,D013749,Tetrachlorodibenzodioxin,LPL,4023,Mus musculus,10090,Tetrachlorodibenzodioxin inhibits the reaction [[Dexamethasone co-treated with Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS1 protein] results in increased expression of LPL mRNA],16054899
15625,D013749,Tetrachlorodibenzodioxin,LPL,4023,Mus musculus,10090,Tetrachlorodibenzodioxin results in decreased expression of LPL mRNA,17942748|7537747
15625,D013749,Tetrachlorodibenzodioxin,LPL,4023,Mus musculus,10090,Tetrachlorodibenzodioxin results in increased expression of LPL mRNA,15800033|16114106|16960034|18827440|19770486|21846477|22539624|23238561|23864506|28238261|29673856
15625,D013749,Tetrachlorodibenzodioxin,LPL,4023,Mus musculus,10090,[TIPARP gene mutant form results in increased susceptibility to Tetrachlorodibenzodioxin] which results in increased expression of LPL mRNA,25975270
15625,D013749,Tetrachlorodibenzodioxin,LPL,4023,Rattus norvegicus,10116,Tetrachlorodibenzodioxin affects the expression of LPL mRNA,34747641
15625,D013749,Tetrachlorodibenzodioxin,LPL,4023,Rattus norvegicus,10116,Tetrachlorodibenzodioxin results in decreased expression of LPL mRNA,23238561|32109520
15625,D013749,Tetrachlorodibenzodioxin,LPL,4023,Rattus norvegicus,10116,Tetrachlorodibenzodioxin results in increased expression of LPL mRNA,20959002
15939,D010269,Paraquat,LPL,4023,Rattus norvegicus,10116,Paraquat results in decreased expression of LPL mRNA,17077588
16078,D013759,Dronabinol,LPL,4023,Homo sapiens,9606,Dronabinol results in increased expression of LPL mRNA,18163980
16078,D013759,Dronabinol,LPL,4023,Mus musculus,10090,Dronabinol results in decreased expression of LPL mRNA,21955143
18283,D018119,Stavudine,LPL,4023,Mus musculus,10090,[Stavudine co-treated with Lamivudine co-treated with Indinavir] affects the expression of LPL mRNA|[Stavudine co-treated with Lamivudine] affects the expression of LPL mRNA|[Stavudine co-treated with Lamivudine co-treated with Nelfinavir] results in decreased expression of LPL mRNA,11741158
20392,C517284,monomethyl phthalate,LPL,4023,Xenopus tropicalis,8364,monomethyl phthalate affects the expression of LPL mRNA,26924002
23930,D008345,Manganese,LPL,4023,Gallus gallus,9031,Manganese results in decreased activity of LPL protein,17040939
23954,D018030,Silver Compounds,LPL,4023,Homo sapiens,9606,Silver Compounds results in decreased expression of LPL mRNA,29703973
23973,D002104,Cadmium,LPL,4023,Homo sapiens,9606,Cadmium results in decreased expression of LPL mRNA,31646340
23973,D002104,Cadmium,LPL,4023,Rattus norvegicus,10116,myricetin inhibits the reaction [[Streptozocin co-treated with Cadmium] results in decreased activity of LPL protein]|[Streptozocin co-treated with Cadmium] results in decreased activity of LPL protein,25240712
23973,D002104,Cadmium,LPL,4023,Tachysurus fulvidraco,1234273,Cadmium results in increased activity of LPL protein|Cadmium results in decreased expression of LPL mRNA,24095957
23978,D003300,Copper,LPL,4023,Danio rerio,7955,[Copper co-treated with Chlorpyrifos] results in increased expression of LPL mRNA|Copper results in increased expression of LPL mRNA,21356183
23978,D003300,Copper,LPL,4023,Rattus norvegicus,10116,Copper results in increased expression of LPL mRNA,30556269
23978,D003300,Copper,LPL,4023,Tachysurus fulvidraco,1234273,fatostatin promotes the reaction [[Copper Sulfate results in increased abundance of Copper] which results in increased expression of LPL mRNA]|[Copper Sulfate results in increased abundance of Copper] which results in increased expression of LPL mRNA|dorsomorphin inhibits the reaction [[Copper Sulfate results in increased abundance of Copper] which results in increased expression of LPL mRNA]|T0901317 promotes the reaction [[Copper Sulfate results in increased abundance of Copper] which results in increased expression of LPL mRNA]|[Copper Sulfate results in increased abundance of Copper] which affects the expression of LPL mRNA,30100477
23994,D015032,Zinc,LPL,4023,Mus musculus,10090,Zinc deficiency results in decreased expression of LPL mRNA,20857495
23994,D015032,Zinc,LPL,4023,Rattus norvegicus,10116,Zinc affects the expression of LPL mRNA,17181878
24462,D019327,Copper Sulfate,LPL,4023,Tachysurus fulvidraco,1234273,Copper Sulfate affects the expression of LPL protein,23660017
24462,D019327,Copper Sulfate,LPL,4023,Tachysurus fulvidraco,1234273,fatostatin promotes the reaction [[Copper Sulfate results in increased abundance of Copper] which results in increased expression of LPL mRNA]|[Copper Sulfate results in increased abundance of Copper] which results in increased expression of LPL mRNA|dorsomorphin inhibits the reaction [[Copper Sulfate results in increased abundance of Copper] which results in increased expression of LPL mRNA]|T0901317 promotes the reaction [[Copper Sulfate results in increased abundance of Copper] which results in increased expression of LPL mRNA]|[Copper Sulfate results in increased abundance of Copper] which affects the expression of LPL mRNA,30100477
24947,D019256,Cadmium Chloride,LPL,4023,Mus musculus,10090,[Methylnitronitrosoguanidine co-treated with Cadmium Chloride] results in decreased expression of LPL mRNA,19840844
24947,D019256,Cadmium Chloride,LPL,4023,Rattus norvegicus,10116,Cadmium Chloride results in decreased activity of LPL protein,18329778
24947,D019256,Cadmium Chloride,LPL,4023,Rattus norvegicus,10116,Cadmium Chloride results in increased expression of LPL mRNA,33453195
24962,C037123,cadmium sulfate,LPL,4023,Mus musculus,10090,cadmium sulfate affects the reaction [MTF1 affects the expression of LPL mRNA],16221973
25408,C016104,sodium bichromate,LPL,4023,Rattus norvegicus,10116,sodium bichromate results in increased expression of LPL mRNA,25993096
25429,C006698,carbendazim,LPL,4023,Mus musculus,10090,carbendazim results in decreased expression of LPL protein,30496565
25517,D000643,Ammonium Chloride,LPL,4023,Rattus norvegicus,10116,Ammonium Chloride affects the expression of LPL mRNA,16483693
26177,C016805,"tris(1,3-dichloro-2-propyl)phosphate",LPL,4023,Danio rerio,7955,"tris(1,3-dichloro-2-propyl)phosphate results in increased expression of LPL mRNA",23306105
27924,D013755,Tetradecanoylphorbol Acetate,LPL,4023,Homo sapiens,9606,[Dibutyl Phthalate co-treated with Tetradecanoylphorbol Acetate] results in increased expression of LPL protein,30218697
27924,D013755,Tetradecanoylphorbol Acetate,LPL,4023,Homo sapiens,9606,Tetradecanoylphorbol Acetate results in increased expression of LPL protein,18435438
27924,D013755,Tetradecanoylphorbol Acetate,LPL,4023,Mus musculus,10090,[Methylnitronitrosoguanidine co-treated with Tetradecanoylphorbol Acetate] results in decreased expression of LPL mRNA,19840844
27924,D013755,Tetradecanoylphorbol Acetate,LPL,4023,Oryctolagus cuniculus,9986,[Tetradecanoylphorbol Acetate co-treated with Ionomycin] results in decreased expression of LPL mRNA,25613284
29327,D013311,Streptozocin,LPL,4023,Mus musculus,10090,[Dietary Fats co-treated with Streptozocin] results in decreased expression of LPL mRNA|[1-Deoxynojirimycin co-treated with Polysaccharides] inhibits the reaction [[Dietary Fats co-treated with Streptozocin] results in decreased expression of LPL mRNA],25446853
29327,D013311,Streptozocin,LPL,4023,Mus musculus,10090,[Streptozocin co-treated with Dietary Fats] results in increased expression of LPL mRNA,29127188
29327,D013311,Streptozocin,LPL,4023,Rattus norvegicus,10116,[tetrahydrocurcumin co-treated with Chlorogenic Acid] results in decreased susceptibility to [[Streptozocin co-treated with Niacinamide] results in decreased activity of LPL protein]|tetrahydrocurcumin results in decreased susceptibility to [[Streptozocin co-treated with Niacinamide] results in decreased activity of LPL protein]|[Streptozocin co-treated with Niacinamide] results in decreased activity of LPL protein|Chlorogenic Acid results in decreased susceptibility to [[Streptozocin co-treated with Niacinamide] results in decreased activity of LPL protein],20696151
29327,D013311,Streptozocin,LPL,4023,Rattus norvegicus,10116,myricetin inhibits the reaction [[Streptozocin co-treated with Cadmium] results in decreased activity of LPL protein]|[Streptozocin co-treated with Cadmium] results in decreased activity of LPL protein,25240712
29435,D017485,1-Deoxynojirimycin,LPL,4023,Mus musculus,10090,[1-Deoxynojirimycin co-treated with Polysaccharides] inhibits the reaction [[Dietary Fats co-treated with Streptozocin] results in decreased expression of LPL mRNA],25446853
31211,C013738,zingerone,LPL,4023,Rattus norvegicus,10116,zingerone inhibits the reaction [Ethanol results in decreased activity of LPL protein],28442378
31703,D004317,Doxorubicin,LPL,4023,Homo sapiens,9606,Doxorubicin results in decreased expression of LPL mRNA,29803840
32014,D015124,8-Bromo Cyclic Adenosine Monophosphate,LPL,4023,Mus musculus,10090,8-Bromo Cyclic Adenosine Monophosphate results in decreased activity of LPL protein,9414485
32014,D015124,8-Bromo Cyclic Adenosine Monophosphate,LPL,4023,Rattus norvegicus,10116,8-Bromo Cyclic Adenosine Monophosphate results in increased expression of LPL mRNA,9032464
32490,C033205,propamocarb,LPL,4023,Mus musculus,10090,propamocarb results in increased expression of LPL mRNA,29137890
33599,C042080,diisodecyl phthalate,LPL,4023,Sparus aurata,8175,diisodecyl phthalate results in increased expression of LPL mRNA,25825955
35370,D015215,Zidovudine,LPL,4023,Homo sapiens,9606,Zidovudine affects the expression of LPL mRNA,20032539
35370,D015215,Zidovudine,LPL,4023,Homo sapiens,9606,Zidovudine results in decreased expression of LPL mRNA,16894629
35370,D015215,Zidovudine,LPL,4023,Mus musculus,10090,[Zidovudine co-treated with Lamivudine co-treated with Indinavir] results in decreased expression of LPL mRNA|[Zidovudine co-treated with Lamivudine] results in decreased expression of LPL mRNA|Zidovudine results in decreased expression of LPL mRNA,11741158
36159,C477694,"2,2',4,4',5-brominated diphenyl ether",LPL,4023,Homo sapiens,9606,"2,2',4,4',5-brominated diphenyl ether results in increased expression of LPL mRNA",26705709
37034,C014024,"2,4,5,2',4',5'-hexachlorobiphenyl",LPL,4023,Mus musculus,10090,"[Dietary Sucrose co-treated with Dietary Fats co-treated with bisphenol A co-treated with Diethylhexyl Phthalate co-treated with Tetrachlorodibenzodioxin co-treated with 2,4,5,2',4',5'-hexachlorobiphenyl] results in increased expression of LPL mRNA",30722647
37034,C014024,"2,4,5,2',4',5'-hexachlorobiphenyl",LPL,4023,Rattus norvegicus,10116,"2,4,5,2',4',5'-hexachlorobiphenyl results in increased expression of LPL mRNA",20959002
37035,C029790,"2,2',3',4,4',5-hexachlorobiphenyl",LPL,4023,Homo sapiens,9606,"2,2',3',4,4',5-hexachlorobiphenyl affects the expression of LPL mRNA",21703328
37175,C017435,enilconazole,LPL,4023,Homo sapiens,9606,enilconazole results in increased expression of LPL mRNA,32201337
37248,C009407,"2,5,2',5'-tetrachlorobiphenyl",LPL,4023,Homo sapiens,9606,"2,5,2',5'-tetrachlorobiphenyl results in increased expression of LPL mRNA",21703328
39042,D001629,Bezafibrate,LPL,4023,Homo sapiens,9606,Bezafibrate results in increased activity of LPL protein,11164425|8147947|8593127
39042,D001629,Bezafibrate,LPL,4023,Mus musculus,10090,Bezafibrate results in increased expression of LPL mRNA,12782154|19124612
39042,D001629,Bezafibrate,LPL,4023,Mus musculus,10090,PPARA protein affects the reaction [Bezafibrate results in increased expression of LPL mRNA],12782154
39042,D001629,Bezafibrate,LPL,4023,Mus musculus,10090,PPARA protein affects the susceptibility to [Bezafibrate results in increased expression of LPL mRNA],19124612
39042,D001629,Bezafibrate,LPL,4023,Rattus norvegicus,10116,Bezafibrate inhibits the reaction [Lipopolysaccharides results in decreased expression of LPL mRNA],17379010
39042,D001629,Bezafibrate,LPL,4023,Rattus norvegicus,10116,Bezafibrate results in increased activity of LPL protein,2907502|9006809
39042,D001629,Bezafibrate,LPL,4023,Rattus norvegicus,10116,[Bezafibrate results in increased activity of LPL protein] which results in decreased abundance of Triglycerides,9006809
39042,D001629,Bezafibrate,LPL,4023,NULL,NULL,Bezafibrate results in increased activity of LPL protein,10628360|17379010
39385,C032910,triadimefon,LPL,4023,Homo sapiens,9606,triadimefon results in increased expression of LPL mRNA,26705709
39676,C025643,vinclozolin,LPL,4023,Rattus norvegicus,10116,vinclozolin affects the expression of LPL mRNA,19015723
39676,C025643,vinclozolin,LPL,4023,Rattus norvegicus,10116,vinclozolin results in increased expression of LPL mRNA,22570695|23869203
40326,D026023,Permethrin,LPL,4023,Mus musculus,10090,Permethrin results in increased expression of LPL mRNA,24911977|30629241
40470,D020111,Chlorodiphenyl (54% Chlorine),LPL,4023,Mus musculus,10090,Chlorodiphenyl (54% Chlorine) results in decreased expression of LPL mRNA,23650126
40585,C017180,decamethrin,LPL,4023,Mus musculus,10090,decamethrin results in decreased expression of LPL mRNA,23401056
43234,C045950,propiconazole,LPL,4023,Danio rerio,7955,propiconazole results in decreased expression of LPL protein,30950260
47936,D005576,Colforsin,LPL,4023,Rattus norvegicus,10116,Colforsin results in increased expression of LPL mRNA,9032464
53232,D008148,Lovastatin,LPL,4023,Mus musculus,10090,[Dietary Fats co-treated with Lovastatin] affects the expression of LPL mRNA,29852127
53232,D008148,Lovastatin,LPL,4023,Mus musculus,10090,Lovastatin affects the expression of LPL mRNA,27208389
54454,D019821,Simvastatin,LPL,4023,Rattus norvegicus,10116,Simvastatin results in decreased expression of LPL,19216230
54454,D019821,Simvastatin,LPL,4023,Rattus norvegicus,10116,Simvastatin results in increased expression of LPL protein,2009092
54900,D020849,Raloxifene Hydrochloride,LPL,4023,Homo sapiens,9606,[Raloxifene Hydrochloride co-treated with ESR1 protein] results in increased expression of LPL mRNA,19059307
54900,D020849,Raloxifene Hydrochloride,LPL,4023,Mus musculus,10090,Raloxifene Hydrochloride results in increased expression of LPL mRNA,16643890
55245,D015735,Mifepristone,LPL,4023,Mus musculus,10090,Mifepristone results in increased expression of LPL protein,26018136
55245,D015735,Mifepristone,LPL,4023,Rattus norvegicus,10116,Mifepristone results in decreased expression of LPL mRNA,25972201
60700,D019772,Topotecan,LPL,4023,Rattus norvegicus,10116,Topotecan results in increased expression of LPL mRNA|[Oxaliplatin co-treated with Topotecan] results in increased expression of LPL mRNA,25729387
60823,D000069059,Atorvastatin,LPL,4023,Rattus norvegicus,10116,Atorvastatin inhibits the reaction [[Cholesterol co-treated with Cholic Acid] results in increased activity of LPL protein],30273964
60825,D019259,Lamivudine,LPL,4023,Mus musculus,10090,[Stavudine co-treated with Lamivudine] affects the expression of LPL mRNA|Lamivudine results in decreased expression of LPL mRNA|[Stavudine co-treated with Lamivudine co-treated with Nelfinavir] results in decreased expression of LPL mRNA|[Zidovudine co-treated with Lamivudine co-treated with Indinavir] results in decreased expression of LPL mRNA|[Stavudine co-treated with Lamivudine co-treated with Indinavir] affects the expression of LPL mRNA|[Zidovudine co-treated with Lamivudine] results in decreased expression of LPL mRNA,11741158
60846,D000068756,Valsartan,LPL,4023,Mus musculus,10090,[Valsartan co-treated with AGT protein] results in increased activity of LPL protein|Valsartan results in increased activity of LPL protein,18640387
62306,C085163,benoxacor,LPL,4023,Mus musculus,10090,benoxacor results in decreased expression of LPL mRNA,34850242
62923,D000069470,Venlafaxine Hydrochloride,LPL,4023,Rattus norvegicus,10116,Venlafaxine Hydrochloride results in increased expression of LPL mRNA,25423262
63090,C023035,"3,4,5,3',4'-pentachlorobiphenyl",LPL,4023,Homo sapiens,9606,"3,4,5,3',4'-pentachlorobiphenyl results in decreased expression of LPL mRNA",29947894
63090,C023035,"3,4,5,3',4'-pentachlorobiphenyl",LPL,4023,Mus musculus,10090,"3,4,5,3',4'-pentachlorobiphenyl results in increased expression of LPL mRNA",29216392
63090,C023035,"3,4,5,3',4'-pentachlorobiphenyl",LPL,4023,Rattus norvegicus,10116,"3,4,5,3',4'-pentachlorobiphenyl results in decreased expression of LPL mRNA",23196670
63090,C023035,"3,4,5,3',4'-pentachlorobiphenyl",LPL,4023,Rattus norvegicus,10116,"3,4,5,3',4'-pentachlorobiphenyl results in increased expression of LPL mRNA",20959002|32119087
64139,C098320,efavirenz,LPL,4023,Homo sapiens,9606,efavirenz results in decreased expression of LPL mRNA,21619898
64143,D019888,Nelfinavir,LPL,4023,Mus musculus,10090,Nelfinavir results in decreased expression of LPL mRNA|[Stavudine co-treated with Lamivudine co-treated with Nelfinavir] results in decreased expression of LPL mRNA,11741158
65094,C007997,25-hydroxycholesterol,LPL,4023,Homo sapiens,9606,25-hydroxycholesterol results in decreased activity of LPL protein|25-hydroxycholesterol results in decreased expression of LPL mRNA,8567968
65777,C009746,etofibrate,LPL,4023,Rattus norvegicus,10116,[etofibrate co-treated with Heparin] results in increased secretion of LPL protein,3179329
66166,C492482,bisphenol B,LPL,4023,Mus musculus,10090,bisphenol B results in increased expression of LPL mRNA,31820560
67296,C025256,nonylphenol,LPL,4023,Sparus aurata,8175,[nonylphenol co-treated with 4-tert-octylphenol] results in increased expression of LPL mRNA|[nonylphenol co-treated with bisphenol A] results in increased expression of LPL mRNA,28208108
67296,C025256,nonylphenol,LPL,4023,Sparus aurata,8175,nonylphenol results in increased expression of LPL mRNA,26382854
67734,C471071,perfluorohexanesulfonic acid,LPL,4023,Mus musculus,10090,perfluorohexanesulfonic acid results in increased expression of LPL mRNA,21705711|28049043
67734,C471071,perfluorohexanesulfonic acid,LPL,4023,Mus musculus,10090,PPARA gene mutant form inhibits the reaction [perfluorohexanesulfonic acid results in increased expression of LPL mRNA],28049043
67821,C101816,perfluoro-n-nonanoic acid,LPL,4023,Mus musculus,10090,PPARA gene mutant form inhibits the reaction [perfluoro-n-nonanoic acid results in increased expression of LPL mRNA]|perfluoro-n-nonanoic acid results in increased expression of LPL mRNA,28049043
67821,C101816,perfluoro-n-nonanoic acid,LPL,4023,Oncorhynchus mykiss,8022,perfluoro-n-nonanoic acid results in decreased expression of LPL mRNA,21984479
72281,C013015,hesperetin,LPL,4023,Homo sapiens,9606,hesperetin results in decreased expression of LPL mRNA,25345581
