cid,chemicalid,chemicalname,genesymbol,geneid,taxname,taxid,interaction,pmids
36462,D005047,Etoposide,PPARGC1A,10891,Homo sapiens,9606,Etoposide results in increased expression of PPARGC1A mRNA,26259609
37175,C017435,enilconazole,PPARGC1A,10891,Homo sapiens,9606,enilconazole results in decreased expression of PPARGC1A mRNA,32201337
37517,C033148,iprodione,PPARGC1A,10891,Rattus norvegicus,10116,Chlorpyrifos promotes the reaction [iprodione results in decreased expression of PPARGC1A mRNA]|iprodione results in decreased expression of PPARGC1A mRNA|iprodione promotes the reaction [Chlorpyrifos results in decreased expression of PPARGC1A mRNA],33586219
39042,D001629,Bezafibrate,PPARGC1A,10891,Mus musculus,10090,Bezafibrate results in increased expression of PPARGC1A mRNA,17275789
39484,D015655,1-Methyl-4-phenylpyridinium,PPARGC1A,10891,Homo sapiens,9606,1-Methyl-4-phenylpyridinium results in increased expression of PPARGC1A mRNA|PPARGC1A protein inhibits the reaction [1-Methyl-4-phenylpyridinium results in decreased expression of NRF1 protein]|PPARGC1A protein inhibits the reaction [1-Methyl-4-phenylpyridinium results in decreased expression of ESRRA protein]|1-Methyl-4-phenylpyridinium results in decreased expression of and affects the localization of PPARGC1A protein|PPARGC1A protein inhibits the reaction [1-Methyl-4-phenylpyridinium results in decreased expression of NRF1 mRNA]|PPARGC1A protein inhibits the reaction [1-Methyl-4-phenylpyridinium results in decreased expression of PPARG protein]|[1-Methyl-4-phenylpyridinium co-treated with PPARGC1A protein] results in increased expression of PPARG mRNA|PPARGC1A protein inhibits the reaction [1-Methyl-4-phenylpyridinium results in decreased expression of ESRRA mRNA],26141122
39484,D015655,1-Methyl-4-phenylpyridinium,PPARGC1A,10891,Homo sapiens,9606,T 0070907 inhibits the reaction [Dronabinol inhibits the reaction [1-Methyl-4-phenylpyridinium results in decreased expression of PPARGC1A protein]]|Dronabinol inhibits the reaction [1-Methyl-4-phenylpyridinium results in decreased expression of PPARGC1A protein]|1-Methyl-4-phenylpyridinium results in decreased expression of PPARGC1A protein|Pioglitazone inhibits the reaction [1-Methyl-4-phenylpyridinium results in decreased expression of PPARGC1A protein],27366949
39484,D015655,1-Methyl-4-phenylpyridinium,PPARGC1A,10891,Rattus norvegicus,10116,[1-Methyl-4-phenylpyridinium co-treated with epigallocatechin gallate] results in increased expression of PPARGC1A mRNA|[1-Methyl-4-phenylpyridinium co-treated with epigallocatechin gallate] results in increased expression of PPARGC1A protein,22742579
39929,C014211,"2,3,7,8-tetrachlorodibenzofuran",PPARGC1A,10891,Rattus norvegicus,10116,"2,3,7,8-tetrachlorodibenzofuran results in decreased expression of PPARGC1A mRNA",32109520
40634,C010643,"6-hydroxy-2,5,7,8-tetramethylchroman-2-carboxylic acid",PPARGC1A,10891,Mus musculus,10090,"6-hydroxy-2,5,7,8-tetramethylchroman-2-carboxylic acid inhibits the reaction [T-2 Toxin results in decreased expression of PPARGC1A protein]",27363784
41322,D015123,"7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide",PPARGC1A,10891,Homo sapiens,9606,"7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide results in increased expression of PPARGC1A mRNA",26238291
41428,C032742,triclopyr,PPARGC1A,10891,Mus musculus,10090,"arginyl-2,'6'-dimethyltyrosyl-lysyl-phenylalaninamide promotes the reaction [triclopyr results in increased expression of PPARGC1A mRNA]|triclopyr results in increased expression of PPARGC1A mRNA",21318024
43234,C045950,propiconazole,PPARGC1A,10891,Mus musculus,10090,propiconazole results in decreased expression of PPARGC1A mRNA,21278054
44259,D019311,Staurosporine,PPARGC1A,10891,Mus musculus,10090,Resveratrol inhibits the reaction [[Hydrogen Peroxide co-treated with Staurosporine] results in increased acetylation of PPARGC1A protein]|[Hydrogen Peroxide co-treated with Staurosporine] results in increased acetylation of PPARGC1A protein,23293585
47936,D005576,Colforsin,PPARGC1A,10891,Homo sapiens,9606,Colforsin results in increased expression of PPARGC1A mRNA,16357189
53232,D008148,Lovastatin,PPARGC1A,10891,Mus musculus,10090,Lovastatin inhibits the reaction [Doxorubicin results in increased expression of PPARGC1A mRNA],28710503
60700,D019772,Topotecan,PPARGC1A,10891,Homo sapiens,9606,Topotecan inhibits the reaction [PPARGC1A protein results in increased activity of ESRRA protein],30818834
60823,D000069059,Atorvastatin,PPARGC1A,10891,Mus musculus,10090,[PPARGC1B protein affects the susceptibility to Atorvastatin] which affects the expression of PPARGC1A mRNA|Atorvastatin affects the expression of PPARGC1A mRNA|Atorvastatin results in decreased expression of PPARGC1A protein,30511338
60823,D000069059,Atorvastatin,PPARGC1A,10891,Rattus norvegicus,10116,Atorvastatin results in increased expression of PPARGC1A mRNA|Atorvastatin results in decreased expression of PPARGC1A mRNA|Acetylcysteine inhibits the reaction [Atorvastatin results in increased expression of PPARGC1A mRNA],21775390
60823,D000069059,Atorvastatin,PPARGC1A,10891,Rattus norvegicus,10116,[Atorvastatin co-treated with dapagliflozin] inhibits the reaction [[Fructose co-treated with Dietary Fats] results in decreased expression of PPARGC1A protein],32259528
60823,D000069059,Atorvastatin,PPARGC1A,10891,Rattus norvegicus,10116,Atorvastatin inhibits the reaction [TNF protein results in decreased expression of PPARGC1A protein]|Farnesol inhibits the reaction [Atorvastatin inhibits the reaction [TNF protein results in decreased expression of PPARGC1A protein]],22343369
60961,D000241,Adenosine,PPARGC1A,10891,Homo sapiens,9606,Adenosine results in increased expression of PPARGC1A mRNA,23056435
63090,C023035,"3,4,5,3',4'-pentachlorobiphenyl",PPARGC1A,10891,Danio rerio,7955,"3,4,5,3',4'-pentachlorobiphenyl results in increased expression of PPARGC1A mRNA",28973690
63090,C023035,"3,4,5,3',4'-pentachlorobiphenyl",PPARGC1A,10891,Rattus norvegicus,10116,"3,4,5,3',4'-pentachlorobiphenyl results in decreased expression of PPARGC1A mRNA",27509375
64689,D015054,Zymosan,PPARGC1A,10891,Mus musculus,10090,Zymosan results in decreased expression of PPARGC1A mRNA,16061943
65064,C045651,epigallocatechin gallate,PPARGC1A,10891,Mus musculus,10090,epigallocatechin gallate results in decreased expression of PPARGC1A protein,29175576
65064,C045651,epigallocatechin gallate,PPARGC1A,10891,Rattus norvegicus,10116,[1-Methyl-4-phenylpyridinium co-treated with epigallocatechin gallate] results in increased expression of PPARGC1A mRNA|[1-Methyl-4-phenylpyridinium co-treated with epigallocatechin gallate] results in increased expression of PPARGC1A protein,22742579
65999,D000077333,Telmisartan,PPARGC1A,10891,Mus musculus,10090,Telmisartan inhibits the reaction [Streptozocin results in decreased expression of PPARGC1A protein],21381899
67296,C025256,nonylphenol,PPARGC1A,10891,Danio rerio,7955,nonylphenol results in decreased expression of PPARGC1A mRNA,34843692
67545,C522391,perfluorododecanoic acid,PPARGC1A,10891,Rattus norvegicus,10116,perfluorododecanoic acid results in decreased expression of PPARGC1A protein,30489073
67734,C471071,perfluorohexanesulfonic acid,PPARGC1A,10891,Mus musculus,10090,perfluorohexanesulfonic acid results in decreased expression of PPARGC1A mRNA,21705711
67821,C101816,perfluoro-n-nonanoic acid,PPARGC1A,10891,Homo sapiens,9606,perfluoro-n-nonanoic acid results in increased expression of PPARGC1A mRNA,32588087
67821,C101816,perfluoro-n-nonanoic acid,PPARGC1A,10891,Mus musculus,10090,perfluoro-n-nonanoic acid results in decreased expression of PPARGC1A mRNA,23567314
68740,D000077211,Zoledronic Acid,PPARGC1A,10891,Homo sapiens,9606,Zoledronic Acid results in decreased expression of PPARGC1A mRNA,24714768|28871336
68740,D000077211,Zoledronic Acid,PPARGC1A,10891,Homo sapiens,9606,Fenofibrate inhibits the reaction [Zoledronic Acid results in decreased expression of PPARGC1A mRNA]|Zoledronic Acid results in decreased expression of PPARGC1A protein|SLC27A2 gene mutant form inhibits the reaction [Zoledronic Acid results in decreased expression of PPARGC1A mRNA]|Zoledronic Acid results in decreased expression of PPARGC1A mRNA,28871336
68827,C031327,artemisinin,PPARGC1A,10891,Homo sapiens,9606,artemisinin inhibits the reaction [PPARGC1A protein results in increased activity of ESRRA protein],30818834
71821,C006971,chlormidazole,PPARGC1A,10891,Homo sapiens,9606,chlormidazole inhibits the reaction [PPARGC1A protein results in increased activity of ESRRA protein],30818834
72300,C005498,magnolol,PPARGC1A,10891,Rattus norvegicus,10116,[magnolol co-treated with Pyruvaldehyde] results in increased expression of PPARGC1A protein,28919305
72303,C005499,honokiol,PPARGC1A,10891,Mus musculus,10090,[Pyruvaldehyde co-treated with honokiol] results in increased expression of PPARGC1A protein,26723916
73665,C045362,prochloraz,PPARGC1A,10891,Pimephales promelas,90988,prochloraz results in increased expression of PPARGC1A mRNA,21470553
73665,C045362,prochloraz,PPARGC1A,10891,Rattus norvegicus,10116,prochloraz results in increased expression of PPARGC1A mRNA|[cyproconazole co-treated with epoxiconazole co-treated with prochloraz] results in increased expression of PPARGC1A mRNA,29038839
73864,C583074,"4,4'-hexafluorisopropylidene diphenol",PPARGC1A,10891,Homo sapiens,9606,"4,4'-hexafluorisopropylidene diphenol inhibits the reaction [ESR1 protein binds to PPARGC1A protein]",29389661
73864,C583074,"4,4'-hexafluorisopropylidene diphenol",PPARGC1A,10891,Homo sapiens,9606,"[INS protein co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Rosiglitazone co-treated with 4,4'-hexafluorisopropylidene diphenol] results in increased expression of PPARGC1A mRNA",31596606
74483,C076994,perfluorooctane sulfonic acid,PPARGC1A,10891,Mus musculus,10090,perfluorooctane sulfonic acid results in decreased expression of PPARGC1A mRNA,20936131|21705711
74483,C076994,perfluorooctane sulfonic acid,PPARGC1A,10891,Mus musculus,10090,perfluorooctane sulfonic acid results in decreased expression of PPARGC1A protein,28288859|32861759
77999,D000077154,Rosiglitazone,PPARGC1A,10891,Homo sapiens,9606,Rosiglitazone results in increased expression of PPARGC1A protein|[Rosiglitazone co-treated with Rotenone] results in increased expression of PPARGC1A protein,24374061
77999,D000077154,Rosiglitazone,PPARGC1A,10891,Homo sapiens,9606,Rosiglitazone inhibits the reaction [[Oxygen deficiency co-treated with Blood Glucose deficiency] results in decreased expression of PPARGC1A protein]|Rosiglitazone inhibits the reaction [TNF protein results in decreased expression of PPARGC1A protein]|Rosiglitazone inhibits the reaction [[Oxygen deficiency co-treated with Blood Glucose deficiency] results in decreased expression of PPARGC1A mRNA]|Rosiglitazone inhibits the reaction [TNF protein results in decreased expression of PPARGC1A mRNA],24898700
77999,D000077154,Rosiglitazone,PPARGC1A,10891,Homo sapiens,9606,Rosiglitazone results in increased expression of PPARGC1A mRNA,15864539|16513826|17310221
77999,D000077154,Rosiglitazone,PPARGC1A,10891,Homo sapiens,9606,"[INS protein co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Rosiglitazone co-treated with 4,4'-hexafluorisopropylidene diphenol] results in increased expression of PPARGC1A mRNA|[INS protein co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Rosiglitazone] results in increased expression of PPARGC1A mRNA",31596606
77999,D000077154,Rosiglitazone,PPARGC1A,10891,Homo sapiens,9606,PPARGC1A gene polymorphism affects the susceptibility to Rosiglitazone,20498286
77999,D000077154,Rosiglitazone,PPARGC1A,10891,Homo sapiens,9606,rosemarinic acid affects the reaction [[Rosiglitazone co-treated with TF protein co-treated with INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Hydrocortisone co-treated with Triiodothyronine] results in increased expression of PPARGC1A mRNA]|[Rosiglitazone co-treated with TF protein co-treated with INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Hydrocortisone co-treated with Triiodothyronine] results in increased expression of PPARGC1A mRNA,33476690
77999,D000077154,Rosiglitazone,PPARGC1A,10891,Mus musculus,10090,PPARGC1A protein promotes the reaction [Rosiglitazone results in increased expression of UCP1 mRNA]|2-chloro-5-nitrobenzanilide inhibits the reaction [Rosiglitazone results in increased expression of PPARGC1A mRNA]|PPARG protein promotes the reaction [Rosiglitazone results in increased expression of PPARGC1A mRNA]|[PPARG protein co-treated with RXRA protein] promotes the reaction [Rosiglitazone results in increased expression of PPARGC1A mRNA]|Rosiglitazone results in increased expression of PPARGC1A protein,16513826
77999,D000077154,Rosiglitazone,PPARGC1A,10891,Mus musculus,10090,PPARGC1A affects the reaction [Rosiglitazone results in increased expression of CPT1B mRNA]|PPARGC1A affects the reaction [Rosiglitazone results in increased expression of UCP1 protein]|PPARGC1A affects the reaction [Rosiglitazone results in increased expression of COX8B mRNA]|PPARGC1A affects the reaction [Rosiglitazone results in increased expression of CIDEA mRNA]|PPARGC1A affects the reaction [Rosiglitazone results in increased expression of UCP1 mRNA],22087241
77999,D000077154,Rosiglitazone,PPARGC1A,10891,Mus musculus,10090,PPARGC1A protein promotes the reaction [Rosiglitazone results in increased expression of PPARGC1A mRNA],16513826|16513826
77999,D000077154,Rosiglitazone,PPARGC1A,10891,Mus musculus,10090,Rosiglitazone affects the expression of PPARGC1A mRNA,22013433
77999,D000077154,Rosiglitazone,PPARGC1A,10891,Mus musculus,10090,[Rosiglitazone affects the susceptibility to [INS protein co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone]] which results in increased expression of PPARGC1A protein|[Rosiglitazone affects the susceptibility to [INS protein co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone]] which results in increased expression of PPARGC1A mRNA,29288687
77999,D000077154,Rosiglitazone,PPARGC1A,10891,Mus musculus,10090,[Rosiglitazone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS1 protein] results in increased expression of PPARGC1A protein,32417366
77999,D000077154,Rosiglitazone,PPARGC1A,10891,Mus musculus,10090,[Rosiglitazone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS1 protein] results in increased expression of PPARGC1A mRNA,34323617
77999,D000077154,Rosiglitazone,PPARGC1A,10891,Mus musculus,10090,Rosiglitazone inhibits the reaction [Dietary Fats results in decreased expression of PPARGC1A mRNA],17456854
77999,D000077154,Rosiglitazone,PPARGC1A,10891,Mus musculus,10090,Rosiglitazone inhibits the reaction [Ethanol results in increased acetylation of PPARGC1A protein]|Rosiglitazone inhibits the reaction [Ethanol results in decreased expression of PPARGC1A mRNA],20007851
77999,D000077154,Rosiglitazone,PPARGC1A,10891,Mus musculus,10090,Rosiglitazone inhibits the reaction [Oxygen deficiency results in decreased expression of PPARGC1A mRNA],21113404
77999,D000077154,Rosiglitazone,PPARGC1A,10891,Mus musculus,10090,Rosiglitazone results in decreased expression of PPARGC1A mRNA,17361034
77999,D000077154,Rosiglitazone,PPARGC1A,10891,Mus musculus,10090,Rosiglitazone results in increased expression of PPARGC1A mRNA,15520860|16513826|22087241|28853159|29910772|30027469
77999,D000077154,Rosiglitazone,PPARGC1A,10891,Ovis aries,9940,Rosiglitazone results in increased expression of PPARGC1A mRNA,19520784
77999,D000077154,Rosiglitazone,PPARGC1A,10891,Rattus norvegicus,10116,Rosiglitazone inhibits the reaction [Fructose results in increased expression of PPARGC1A protein],19196556
77999,D000077154,Rosiglitazone,PPARGC1A,10891,Rattus norvegicus,10116,Rosiglitazone results in increased expression of PPARGC1A mRNA|SIRT6 affects the reaction [Rosiglitazone results in increased expression of PPARGC1A mRNA],21373642
77999,D000077154,Rosiglitazone,PPARGC1A,10891,NULL,NULL,Rosiglitazone binds to and results in increased activity of PPARGC1A protein,22070604
77999,D000077154,Rosiglitazone,PPARGC1A,10891,NULL,NULL,Rosiglitazone promotes the reaction [PPARGC1A protein binds to PPARG protein],30920877
86132,C093628,cyproconazole,PPARGC1A,10891,Rattus norvegicus,10116,cyproconazole results in increased expression of PPARGC1A mRNA|[cyproconazole co-treated with epoxiconazole] results in increased expression of PPARGC1A mRNA|[cyproconazole co-treated with epoxiconazole co-treated with prochloraz] results in increased expression of PPARGC1A mRNA,29038839
89594,D009538,Nicotine,PPARGC1A,10891,Mus musculus,10090,[BMP7 protein co-treated with INS1 protein co-treated with Triiodothyronine co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Indomethacin co-treated with Nicotine] affects the expression of PPARGC1A protein|[BMP7 protein co-treated with INS1 protein co-treated with Triiodothyronine co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Indomethacin co-treated with Nicotine] affects the expression of PPARGC1A mRNA|Nicotine results in decreased expression of PPARGC1A protein,33091441
89594,D009538,Nicotine,PPARGC1A,10891,Rattus norvegicus,10116,Nicotine results in decreased expression of PPARGC1A mRNA,29155039|33091441
91501,C028337,cadmium telluride,PPARGC1A,10891,Homo sapiens,9606,cadmium telluride results in increased expression of PPARGC1A protein,25809595
91754,C428725,pyridaben,PPARGC1A,10891,Homo sapiens,9606,pyridaben inhibits the reaction [PPARGC1A protein results in increased activity of ESRRA protein],30818834
91754,C428725,pyridaben,PPARGC1A,10891,Mus musculus,10090,pyridaben results in increased expression of PPARGC1A mRNA,22563483
92283,C004940,glucuronolactone,PPARGC1A,10891,Homo sapiens,9606,glucuronolactone results in increased expression of PPARGC1A mRNA,23056435
97332,C548139,"3,3',4',5,7-pentamethylquercetin",PPARGC1A,10891,Mus musculus,10090,"3,3',4',5,7-pentamethylquercetin results in increased expression of PPARGC1A mRNA",22415589
98523,C025351,delta(9)-tetrahydrocannabinolic acid,PPARGC1A,10891,Mus musculus,10090,delta(9)-tetrahydrocannabinolic acid results in increased expression of PPARGC1A mRNA,28853159
104741,D000077267,Fulvestrant,PPARGC1A,10891,Homo sapiens,9606,[bisphenol A co-treated with Fulvestrant] affects the methylation of PPARGC1A gene|[bis(4-hydroxyphenyl)sulfone co-treated with Fulvestrant] results in increased methylation of PPARGC1A gene,31601247
104741,D000077267,Fulvestrant,PPARGC1A,10891,Homo sapiens,9606,Fulvestrant inhibits the reaction [TGFB1 protein promotes the reaction [FSHB protein promotes the reaction [ESR1 protein binds to PPARGC1A protein]]]|Fulvestrant inhibits the reaction [[FSHB protein co-treated with TGFB1 protein] promotes the reaction [PPARGC1A protein binds to CYP11A1 gene]]|Fulvestrant inhibits the reaction [FSHB protein promotes the reaction [ESR1 protein binds to PPARGC1A protein]]|Fulvestrant inhibits the reaction [[FSHB protein co-treated with TGFB1 protein] promotes the reaction [PPARGC1A protein binds to HSD3B gene]],18511507
104865,D000077300,Bosentan,PPARGC1A,10891,Homo sapiens,9606,Bosentan results in decreased expression of PPARGC1A mRNA,29761207
107737,C002647,inositol 1-phosphate,PPARGC1A,10891,Homo sapiens,9606,inositol 1-phosphate results in increased expression of PPARGC1A mRNA,23056435
107848,C007835,geniposide,PPARGC1A,10891,Mus musculus,10090,geniposide results in decreased expression of PPARGC1A mRNA,34718029
107901,C109476,epoxiconazole,PPARGC1A,10891,Rattus norvegicus,10116,epoxiconazole results in increased expression of PPARGC1A mRNA|[cyproconazole co-treated with epoxiconazole] results in increased expression of PPARGC1A mRNA|[cyproconazole co-treated with epoxiconazole co-treated with prochloraz] results in increased expression of PPARGC1A mRNA,29038839
107985,C001899,triptolide,PPARGC1A,10891,Mus musculus,10090,triptolide results in decreased expression of and results in decreased activity of PPARGC1A protein|triptolide affects the localization of and results in increased acetylation of PPARGC1A protein|Resveratrol inhibits the reaction [triptolide affects the localization of and results in increased acetylation of PPARGC1A protein],29723566
107985,C001899,triptolide,PPARGC1A,10891,Mus musculus,10090,triptolide results in decreased expression of PPARGC1A mRNA,32835833
108007,C007095,cobaltiprotoporphyrin,PPARGC1A,10891,Homo sapiens,9606,cobaltiprotoporphyrin results in increased expression of PPARGC1A mRNA|NFE2L2 mutant form inhibits the reaction [cobaltiprotoporphyrin results in increased expression of PPARGC1A mRNA]|2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one inhibits the reaction [cobaltiprotoporphyrin results in increased expression of PPARGC1A mRNA],24041027
108007,C007095,cobaltiprotoporphyrin,PPARGC1A,10891,Mus musculus,10090,tin mesoporphyrin inhibits the reaction [cobaltiprotoporphyrin promotes the reaction [LEP gene mutant form results in decreased expression of PPARGC1A mRNA]]|cobaltiprotoporphyrin promotes the reaction [LEP gene mutant form results in decreased expression of PPARGC1A mRNA],23839791
114481,C000611729,"ammonium 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)-propanoate",PPARGC1A,10891,Rattus norvegicus,10116,"ammonium 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)-propanoate results in decreased expression of PPARGC1A mRNA",33983380
114924,C062078,1-(carboxymethylthio)tetradecane,PPARGC1A,10891,Rattus norvegicus,10116,Olanzapine promotes the reaction [1-(carboxymethylthio)tetradecane results in decreased expression of PPARGC1A mRNA]|1-(carboxymethylthio)tetradecane results in decreased expression of PPARGC1A mRNA|[Olanzapine co-treated with 1-(carboxymethylthio)tetradecane] results in decreased expression of PPARGC1A mRNA,23226405
115029,C002373,monobutyryl cyclic AMP,PPARGC1A,10891,Rattus norvegicus,10116,CREM protein inhibits the reaction [monobutyryl cyclic AMP results in increased expression of PPARGC1A mRNA]|monobutyryl cyclic AMP results in increased expression of PPARGC1A mRNA,25381014
119034,C017032,asiatic acid,PPARGC1A,10891,Homo sapiens,9606,[Glutamic Acid co-treated with asiatic acid] results in increased expression of PPARGC1A protein,22447225
122162,C057154,luzindole,PPARGC1A,10891,Homo sapiens,9606,luzindole inhibits the reaction [Melatonin inhibits the reaction [Cadmium Chloride results in increased acetylation of PPARGC1A protein]]|luzindole inhibits the reaction [Melatonin inhibits the reaction [Cadmium results in increased acetylation of PPARGC1A protein]],25159133
123349,D030421,Peroxynitrous Acid,PPARGC1A,10891,Rattus norvegicus,10116,Peroxynitrous Acid affects the expression of PPARGC1A protein,24563852
123591,C069837,fullerene C60,PPARGC1A,10891,Rattus norvegicus,10116,fullerene C60 results in decreased expression of PPARGC1A mRNA,19167457
123868,C050147,"3-(2,2,2-trimethylhydrazine)propionate",PPARGC1A,10891,Mus musculus,10090,"3-(2,2,2-trimethylhydrazine)propionate results in decreased expression of PPARGC1A mRNA",32389661
123868,C050147,"3-(2,2,2-trimethylhydrazine)propionate",PPARGC1A,10891,Rattus norvegicus,10116,"3-(2,2,2-trimethylhydrazine)propionate results in decreased expression of PPARGC1A mRNA",27559315
124886,D005978,Glutathione,PPARGC1A,10891,Homo sapiens,9606,Glutathione analog results in increased expression of PPARGC1A mRNA,23056435
134601,D001218,Aspartame,PPARGC1A,10891,Mus musculus,10090,"[Fats, Unsaturated co-treated with Sodium Glutamate co-treated with Aspartame] affects the expression of PPARGC1A mRNA|[Fats, Unsaturated co-treated with Aspartame] affects the expression of PPARGC1A mRNA",23783067
157991,C110881,S-nitro-N-acetylpenicillamine,PPARGC1A,10891,Homo sapiens,9606,"S-nitro-N-acetylpenicillamine results in increased expression of PPARGC1A mRNA|tin protoporphyrin IX inhibits the reaction [S-nitro-N-acetylpenicillamine results in increased expression of PPARGC1A mRNA]|HMOX1 mutant form inhibits the reaction [S-nitro-N-acetylpenicillamine results in increased expression of PPARGC1A mRNA]|1H-(1,2,4)oxadiazolo(4,3-a)quinoxalin-1-one inhibits the reaction [S-nitro-N-acetylpenicillamine results in increased expression of PPARGC1A mRNA]",24041027
158103,C015499,schizandrin B,PPARGC1A,10891,Rattus norvegicus,10116,schizandrin B inhibits the reaction [Carbon Tetrachloride results in decreased expression of PPARGC1A mRNA],31150632
158501,C529607,25-hydroxyprotopanaxadiol,PPARGC1A,10891,Rattus norvegicus,10116,25-hydroxyprotopanaxadiol results in increased phosphorylation of PPARGC1A protein|dorsomorphin inhibits the reaction [25-hydroxyprotopanaxadiol results in increased phosphorylation of PPARGC1A protein]|SB 239063 inhibits the reaction [25-hydroxyprotopanaxadiol results in increased phosphorylation of PPARGC1A protein],33676887
160355,D000077546,Roscovitine,PPARGC1A,10891,Mus musculus,10090,[Roscovitine co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS1 protein] results in increased expression of PPARGC1A mRNA,34323617
162859,C108953,platycodin D,PPARGC1A,10891,Mus musculus,10090,platycodin D results in increased expression of PPARGC1A protein,26244589|30599906
170364,C422415,farglitazar,PPARGC1A,10891,NULL,NULL,farglitazar binds to and results in increased activity of PPARGC1A protein,22070604
171548,D001710,Biotin,PPARGC1A,10891,Homo sapiens,9606,Biotin results in increased expression of PPARGC1A mRNA,23056435
176155,C093642,SB 203580,PPARGC1A,10891,Oryctolagus cuniculus,9986,SB 203580 inhibits the reaction [tert-Butylhydroperoxide results in increased expression of PPARGC1A protein],17116659
178787,C583264,mapenterol,PPARGC1A,10891,Mus musculus,10090,mapenterol results in increased expression of PPARGC1A mRNA,34601065
186907,D016604,Aflatoxin B1,PPARGC1A,10891,Homo sapiens,9606,Aflatoxin B1 affects the expression of PPARGC1A protein,20106945
186907,D016604,Aflatoxin B1,PPARGC1A,10891,Homo sapiens,9606,Aflatoxin B1 results in decreased expression of PPARGC1A mRNA,21632981|22100608
186907,D016604,Aflatoxin B1,PPARGC1A,10891,Homo sapiens,9606,Aflatoxin B1 results in decreased methylation of PPARGC1A gene,27153756
221493,D020355,Cholates,PPARGC1A,10891,Rattus norvegicus,10116,"[cocoa butter co-treated with Cholesterol, Dietary co-treated with Cholates] results in increased expression of PPARGC1A mRNA",25814186
261000,D015741,Metribolone,PPARGC1A,10891,Homo sapiens,9606,[Metribolone binds to and affects the folding of AR protein] promotes the reaction [AR protein modified form binds to PPARGC1A protein modified form],28751236
387447,D000069286,Bortezomib,PPARGC1A,10891,Homo sapiens,9606,Bortezomib inhibits the reaction [PPARGC1A protein results in increased activity of ESRRA protein],30818834
409805,C487513,NSC 23766,PPARGC1A,10891,Mus musculus,10090,NSC 23766 inhibits the reaction [Doxorubicin results in increased expression of PPARGC1A mRNA],28710503
439155,D012435,S-Adenosylhomocysteine,PPARGC1A,10891,Homo sapiens,9606,S-Adenosylhomocysteine results in increased expression of PPARGC1A mRNA,23056435
439213,D005944,Glucosamine,PPARGC1A,10891,Homo sapiens,9606,ATF6 mutant form inhibits the reaction [Glucosamine results in decreased expression of PPARGC1A protein]|4-phenylbutyric acid inhibits the reaction [Glucosamine results in decreased expression of PPARGC1A protein]|ATF6 mutant form inhibits the reaction [Glucosamine results in decreased expression of PPARGC1A mRNA]|ursodoxicoltaurine inhibits the reaction [Glucosamine results in decreased expression of PPARGC1A protein]|Glucosamine results in decreased expression of PPARGC1A protein|ursodoxicoltaurine inhibits the reaction [Glucosamine results in decreased expression of PPARGC1A mRNA]|Glucosamine results in decreased expression of PPARGC1A mRNA|4-phenylbutyric acid inhibits the reaction [Glucosamine results in decreased expression of PPARGC1A mRNA],20165829
439260,D009638,Norepinephrine,PPARGC1A,10891,Mus musculus,10090,[Propranolol co-treated with Prazosin] inhibits the reaction [Norepinephrine results in increased expression of PPARGC1A mRNA]|Norepinephrine results in increased expression of PPARGC1A mRNA|N-(2-(4-bromocinnamylamino)ethyl)-5-isoquinolinesulfonamide inhibits the reaction [Norepinephrine results in increased expression of PPARGC1A mRNA],16513826
439260,D009638,Norepinephrine,PPARGC1A,10891,Rattus norvegicus,10116,Norepinephrine inhibits the reaction [Testosterone results in decreased expression of PPARGC1A mRNA],16954335
439533,C003377,taxifolin,PPARGC1A,10891,Rattus norvegicus,10116,taxifolin inhibits the reaction [Dibutyl Phthalate results in decreased expression of PPARGC1A protein],32525071
441203,D002945,Cisplatin,PPARGC1A,10891,Mus musculus,10090,Cisplatin results in decreased expression of PPARGC1A protein,32567747|34428482
441203,D002945,Cisplatin,PPARGC1A,10891,Mus musculus,10090,Linagliptin inhibits the reaction [Cisplatin results in decreased expression of PPARGC1A protein],32567747
441203,D002945,Cisplatin,PPARGC1A,10891,Mus musculus,10090,Melatonin inhibits the reaction [Cisplatin results in decreased expression of PPARGC1A protein],34428482
