cid,chemicalid,chemicalname,genesymbol,geneid,taxname,taxid,interaction,pmids
36242,C035988,procymidone,PPARG,5468,Mus musculus,10090,procymidone results in decreased expression of PPARG mRNA|[procymidone co-treated with tetrachloroisophthalonitrile] results in decreased expression of PPARG mRNA,33246813
37034,C014024,"2,4,5,2',4',5'-hexachlorobiphenyl",PPARG,5468,Mus musculus,10090,"NR1I3 protein affects the reaction [2,4,5,2',4',5'-hexachlorobiphenyl results in decreased expression of PPARG protein]|2,4,5,2',4',5'-hexachlorobiphenyl results in decreased expression of PPARG mRNA|NR1I3 protein affects the reaction [[retinol acetate co-treated with 2,4,5,2',4',5'-hexachlorobiphenyl] results in increased expression of PPARG mRNA]|NR1I3 protein affects the reaction [2,4,5,2',4',5'-hexachlorobiphenyl results in decreased expression of PPARG mRNA]|[retinol acetate co-treated with 2,4,5,2',4',5'-hexachlorobiphenyl] results in increased expression of PPARG mRNA|2,4,5,2',4',5'-hexachlorobiphenyl results in decreased expression of PPARG protein",31449830
37034,C014024,"2,4,5,2',4',5'-hexachlorobiphenyl",PPARG,5468,Mus musculus,10090,"[bisphenol A co-treated with Diethylhexyl Phthalate co-treated with Tetrachlorodibenzodioxin co-treated with 2,4,5,2',4',5'-hexachlorobiphenyl] promotes the reaction [[Dietary Sucrose co-treated with Dietary Fats] results in decreased expression of PPARG mRNA]",30722647
37034,C014024,"2,4,5,2',4',5'-hexachlorobiphenyl",PPARG,5468,Ursus maritimus,29073,"2,4,5,2',4',5'-hexachlorobiphenyl inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]",27602593
37035,C029790,"2,2',3',4,4',5-hexachlorobiphenyl",PPARG,5468,Mus musculus,10090,"2,2',3',4,4',5-hexachlorobiphenyl results in increased expression of PPARG protein|2,2',3',4,4',5-hexachlorobiphenyl promotes the reaction [[Dexamethasone co-treated with INS1 protein co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of PPARG protein]",29704545
37037,C541131,"2,2',3,3',4,4',5-heptachlorobiphenyl",PPARG,5468,Ursus maritimus,29073,"2,2',3,3',4,4',5-heptachlorobiphenyl results in increased activity of PPARG protein",27602593
37175,C017435,enilconazole,PPARG,5468,Homo sapiens,9606,enilconazole binds to and results in increased activity of PPARG protein,33049310
37517,C033148,iprodione,PPARG,5468,Homo sapiens,9606,iprodione binds to and results in increased activity of PPARG protein,33049310
37517,C033148,iprodione,PPARG,5468,Homo sapiens,9606,iprodione results in increased activity of PPARG protein,20143881
38479,C030856,pendimethalin,PPARG,5468,Homo sapiens,9606,pendimethalin binds to and results in increased activity of PPARG protein,33049310
39042,D001629,Bezafibrate,PPARG,5468,Danio rerio,7955,Bezafibrate affects the expression of PPARG mRNA,21703979
39042,D001629,Bezafibrate,PPARG,5468,Homo sapiens,9606,PPARG protein affects the reaction [Bezafibrate results in increased susceptibility to TNF protein]|[2-chloro-5-nitrobenzanilide binds to and results in decreased activity of PPARG protein] inhibits the reaction [Bezafibrate promotes the reaction [TNF protein inhibits the reaction [FSHB protein results in increased secretion of Estradiol]]],21734263
39042,D001629,Bezafibrate,PPARG,5468,Homo sapiens,9606,Bezafibrate binds to PPARG protein,11779144|23843199
39042,D001629,Bezafibrate,PPARG,5468,Homo sapiens,9606,Bezafibrate results in decreased expression of PPARG mRNA,15708366
39042,D001629,Bezafibrate,PPARG,5468,Homo sapiens,9606,Bezafibrate results in increased activity of [PPARG protein alternative form binds to RXRA protein],11779144
39042,D001629,Bezafibrate,PPARG,5468,Homo sapiens,9606,Bezafibrate results in increased expression of PPARG mRNA,19201410|24759758
39042,D001629,Bezafibrate,PPARG,5468,Mesocricetus auratus,10036,[Bezafibrate co-treated with Dietary Fats] results in increased expression of PPARG mRNA|Bezafibrate binds to PPARG protein,24759758
39042,D001629,Bezafibrate,PPARG,5468,Mus musculus,10090,Bezafibrate results in increased activity of PPARG protein,12401884
39042,D001629,Bezafibrate,PPARG,5468,Mus musculus,10090,Bezafibrate results in increased expression of PPARG mRNA,19201410|21324916
39042,D001629,Bezafibrate,PPARG,5468,Mus musculus,10090,PPARA protein affects the reaction [Bezafibrate results in increased expression of PPARG mRNA],21324916
39042,D001629,Bezafibrate,PPARG,5468,Rattus norvegicus,10116,Bezafibrate inhibits the reaction [Streptozocin results in decreased expression of PPARG mRNA],12967931
39042,D001629,Bezafibrate,PPARG,5468,Rattus norvegicus,10116,Bezafibrate results in decreased expression of PPARG mRNA,11473052
39042,D001629,Bezafibrate,PPARG,5468,Sparus aurata,8175,Bezafibrate results in increased expression of PPARG mRNA,30090361
39042,D001629,Bezafibrate,PPARG,5468,NULL,NULL,Bezafibrate binds to and results in increased activity of PPARG protein,17190905|18660453
39042,D001629,Bezafibrate,PPARG,5468,NULL,NULL,Bezafibrate results in increased activity of PPARG protein,12759900|16168052
39484,D015655,1-Methyl-4-phenylpyridinium,PPARG,5468,Homo sapiens,9606,1-Methyl-4-phenylpyridinium affects the expression of PPARG mRNA,24767308
39484,D015655,1-Methyl-4-phenylpyridinium,PPARG,5468,Homo sapiens,9606,PPARGC1A protein inhibits the reaction [1-Methyl-4-phenylpyridinium results in decreased expression of PPARG protein]|[1-Methyl-4-phenylpyridinium co-treated with PPARGC1A protein] results in increased expression of PPARG mRNA,26141122
39484,D015655,1-Methyl-4-phenylpyridinium,PPARG,5468,Homo sapiens,9606,1-Methyl-4-phenylpyridinium results in decreased expression of PPARG protein,26141122|30965670
39484,D015655,1-Methyl-4-phenylpyridinium,PPARG,5468,Homo sapiens,9606,tideglusib inhibits the reaction [1-Methyl-4-phenylpyridinium results in decreased expression of PPARG protein]|Pioglitazone inhibits the reaction [1-Methyl-4-phenylpyridinium results in decreased expression of PPARG protein],30965670
39676,C025643,vinclozolin,PPARG,5468,Homo sapiens,9606,vinclozolin binds to and results in increased activity of PPARG protein,33049310
39800,C011506,2-methyl-4-isothiazolin-3-one,PPARG,5468,Homo sapiens,9606,2-methyl-4-isothiazolin-3-one results in increased expression of PPARG mRNA,31629900
40024,C007262,deoxynivalenol,PPARG,5468,Homo sapiens,9606,"MAPK1 protein promotes the reaction [deoxynivalenol results in increased expression of PPARG mRNA]|15-deoxy-delta(12,14)-prostaglandin J2 inhibits the reaction [deoxynivalenol results in increased expression of PPARG protein]|EGR1 protein promotes the reaction [deoxynivalenol results in increased expression of PPARG mRNA]|MAPK3 protein promotes the reaction [deoxynivalenol results in increased expression of PPARG mRNA]|U 0126 inhibits the reaction [deoxynivalenol results in increased expression of PPARG mRNA]|deoxynivalenol results in increased expression of PPARG mRNA|PPARG protein affects the reaction [deoxynivalenol results in decreased degradation of CXCL8 mRNA]|lipopolysaccharide, E coli O55-B5 affects the reaction [deoxynivalenol results in increased expression of PPARG mRNA]",18485432
40024,C007262,deoxynivalenol,PPARG,5468,Homo sapiens,9606,deoxynivalenol results in decreased activity of PPARG protein,27481073
40326,D026023,Permethrin,PPARG,5468,Homo sapiens,9606,Permethrin binds to and results in increased activity of PPARG protein,33049310
40326,D026023,Permethrin,PPARG,5468,Mus musculus,10090,[Permethrin co-treated with Pyridostigmine Bromide co-treated with Corticosterone] results in decreased expression of PPARG mRNA|Butyric Acid inhibits the reaction [[Permethrin co-treated with Pyridostigmine Bromide co-treated with Corticosterone] results in decreased expression of PPARG mRNA],29751049
40326,D026023,Permethrin,PPARG,5468,Mus musculus,10090,Permethrin results in increased expression of PPARG protein|Permethrin results in increased expression of PPARG mRNA,24911977
40470,D020111,Chlorodiphenyl (54% Chlorine),PPARG,5468,Homo sapiens,9606,Chlorodiphenyl (54% Chlorine) results in increased expression of PPARG mRNA,16934159
40470,D020111,Chlorodiphenyl (54% Chlorine),PPARG,5468,Mus musculus,10090,[Diethylhexyl Phthalate co-treated with Chlorodiphenyl (54% Chlorine)] results in increased expression of PPARG mRNA,23804495
40585,C017180,decamethrin,PPARG,5468,Homo sapiens,9606,decamethrin results in decreased expression of PPARG protein,27553674
40585,C017180,decamethrin,PPARG,5468,Mus musculus,10090,decamethrin results in decreased expression of PPARG mRNA,23401056
40585,C017180,decamethrin,PPARG,5468,Mus musculus,10090,decamethrin results in increased expression of PPARG mRNA,34520793
40585,C017180,decamethrin,PPARG,5468,Mus musculus,10090,decamethrin results in increased expression of PPARG protein,28119079
41114,D009529,Nicardipine,PPARG,5468,Homo sapiens,9606,Nicardipine results in decreased activity of PPARG protein,25257666
41322,D015123,"7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide",PPARG,5468,Homo sapiens,9606,"7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide results in decreased expression of PPARG mRNA",19150397
41381,C027392,ethafluralin,PPARG,5468,Homo sapiens,9606,ethafluralin binds to and results in increased activity of PPARG protein,33049310
42890,D015255,Idarubicin,PPARG,5468,Homo sapiens,9606,Idarubicin results in decreased activity of PPARG protein,25257666
43226,C033789,fenarimol,PPARG,5468,Danio rerio,7955,fenarimol binds to and results in increased activity of PPARG protein,33049310
43234,C045950,propiconazole,PPARG,5468,Homo sapiens,9606,propiconazole binds to and results in increased activity of PPARG protein,33049310
47898,C475882,flutolanil,PPARG,5468,Homo sapiens,9606,flutolanil results in increased activity of PPARG protein,20143881
47936,D005576,Colforsin,PPARG,5468,Homo sapiens,9606,Colforsin results in decreased expression of PPARG mRNA,31278978
47936,D005576,Colforsin,PPARG,5468,Salmo salar,8030,Colforsin promotes the reaction [tributyltin results in decreased expression of PPARG mRNA],20211155
51040,C049935,avobenzone,PPARG,5468,Homo sapiens,9606,avobenzone promotes the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of PPARG mRNA],31016361
51040,C049935,avobenzone,PPARG,5468,Homo sapiens,9606,avobenzone promotes the reaction [[Glucose co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS1 protein] results in increased expression of PPARG mRNA],32407875
51040,C049935,avobenzone,PPARG,5468,Homo sapiens,9606,avobenzone results in increased expression of PPARG mRNA,31016361|32407875
51576,C036804,acifran,PPARG,5468,Homo sapiens,9606,HCAR3 protein promotes the reaction [acifran results in increased activity of PPARG protein]|acifran results in increased activity of PPARG protein|HCAR2 protein promotes the reaction [acifran results in increased activity of PPARG protein],16386710
53232,D008148,Lovastatin,PPARG,5468,Homo sapiens,9606,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide inhibits the reaction [Lovastatin analog affects the localization of PPARG protein]|Lovastatin analog affects the localization of PPARG protein|2-chloro-5-nitrobenzanilide inhibits the reaction [Lovastatin analog affects the localization of PPARG protein],26863638
53232,D008148,Lovastatin,PPARG,5468,Homo sapiens,9606,PPARG protein affects the reaction [Lovastatin results in increased expression of PTEN protein]|PPARG affects the reaction [Lovastatin results in increased expression of PTEN protein],16425225
53232,D008148,Lovastatin,PPARG,5468,Mus musculus,10090,[Dietary Fats co-treated with Lovastatin] affects the expression of PPARG mRNA,29852127
53232,D008148,Lovastatin,PPARG,5468,Rattus norvegicus,10116,Lovastatin results in increased expression of and affects the localization of PPARG protein|Lovastatin results in increased expression of PPARG mRNA|PPARG protein affects the reaction [Lovastatin results in increased expression of MBP mRNA]|geranylgeranyl pyrophosphate inhibits the reaction [Lovastatin results in increased expression of PPARG mRNA]|PPARG protein affects the reaction [Lovastatin results in increased expression of SOX10 mRNA]|Mevalonic Acid inhibits the reaction [Lovastatin results in increased expression of PPARG mRNA],20578043
53518,C064835,quizalofop-ethyl,PPARG,5468,Homo sapiens,9606,quizalofop-ethyl results in increased activity of PPARG protein,31086981
54454,D019821,Simvastatin,PPARG,5468,Homo sapiens,9606,[2-chloro-5-nitrobenzanilide binds to and results in decreased activity of PPARG protein] inhibits the reaction [Simvastatin results in decreased expression of CCR2 mRNA]|[2-chloro-5-nitrobenzanilide binds to and results in decreased activity of PPARG protein] inhibits the reaction [Simvastatin results in decreased expression of CCR2 protein],15781755
54454,D019821,Simvastatin,PPARG,5468,Mus musculus,10090,"Simvastatin inhibits the reaction [[Dietary Fats co-treated with Cholesterol, Dietary] results in decreased expression of PPARG mRNA]|Simvastatin inhibits the reaction [[Dietary Fats co-treated with Cholesterol, Dietary] results in decreased expression of PPARG protein]",20835264
54454,D019821,Simvastatin,PPARG,5468,Rattus norvegicus,10116,Simvastatin results in decreased expression of PPARG,19216230
55245,D015735,Mifepristone,PPARG,5468,Mus musculus,10090,Mifepristone inhibits the reaction [bisphenol A results in increased expression of PPARG mRNA],27145005
55245,D015735,Mifepristone,PPARG,5468,Mus musculus,10090,Mifepristone inhibits the reaction [butylparaben results in increased expression of PPARG mRNA],22956630
55245,D015735,Mifepristone,PPARG,5468,Rattus norvegicus,10116,Mifepristone inhibits the reaction [[Oxygen deficiency co-treated with Blood Glucose deficiency] results in decreased expression of PPARG protein],30229846
55245,D015735,Mifepristone,PPARG,5468,Rattus norvegicus,10116,Mifepristone results in decreased expression of PPARG mRNA,25972201
57363,D018120,Finasteride,PPARG,5468,Mus musculus,10090,Finasteride binds to and results in increased activity of PPARG protein,33049310
60303,C066021,englitazone,PPARG,5468,Homo sapiens,9606,englitazone results in increased activity of PPARG protein alternative form,23563205
60613,D000077404,Cidofovir,PPARG,5468,Homo sapiens,9606,Cidofovir affects the activity of PPARG protein,25596134
60700,D019772,Topotecan,PPARG,5468,Rattus norvegicus,10116,[Oxaliplatin co-treated with Topotecan] results in decreased expression of PPARG mRNA|Topotecan affects the expression of PPARG mRNA,25729387
60750,C056507,gemcitabine,PPARG,5468,Mus musculus,10090,gemcitabine affects the expression of PPARG mRNA,19427843
60838,D000077146,Irinotecan,PPARG,5468,Homo sapiens,9606,PPARG protein affects the reaction [Rosiglitazone inhibits the reaction [Irinotecan results in increased expression of TNF mRNA]]|PPARG protein affects the reaction [Luteolin inhibits the reaction [Irinotecan results in increased expression of NQO1 mRNA]]|Irinotecan results in decreased expression of PPARG mRNA|PPARG protein affects the reaction [Rosiglitazone inhibits the reaction [Irinotecan results in increased expression of NQO1 mRNA]]|Luteolin inhibits the reaction [Irinotecan results in decreased expression of PPARG mRNA]|PPARG protein affects the reaction [Luteolin inhibits the reaction [Irinotecan results in increased expression of TNF mRNA]]|PPARG protein affects the reaction [Rosiglitazone inhibits the reaction [Irinotecan results in increased expression of NFE2L2 mRNA]],34699766
60846,D000068756,Valsartan,PPARG,5468,Homo sapiens,9606,Valsartan results in decreased expression of PPARG mRNA,22768174
60870,C089948,darglitazone,PPARG,5468,Homo sapiens,9606,darglitazone binds to and results in increased activity of PPARG protein,21557540
60871,C106812,adefovir dipivoxil,PPARG,5468,Homo sapiens,9606,adefovir dipivoxil affects the activity of PPARG protein,25596134
60910,C051602,mifobate,PPARG,5468,NULL,NULL,mifobate results in decreased activity of PPARG protein,22108913
62097,C106572,3-iodo-2-propynylbutylcarbamate,PPARG,5468,Homo sapiens,9606,3-iodo-2-propynylbutylcarbamate binds to and results in increased activity of PPARG protein,33049310
62210,C000617134,flumetralin,PPARG,5468,Mus musculus,10090,flumetralin binds to and results in increased activity of PPARG protein,33049310
62531,C016151,tinuvin,PPARG,5468,Danio rerio,7955,tinuvin analog results in decreased expression of PPARG mRNA,30315675
62857,D005473,Fluoxetine,PPARG,5468,Homo sapiens,9606,Fluoxetine inhibits the reaction [Serotonin results in increased localization of PPARG protein],25766885
63090,C023035,"3,4,5,3',4'-pentachlorobiphenyl",PPARG,5468,Homo sapiens,9606,"3,4,5,3',4'-pentachlorobiphenyl results in decreased expression of PPARG mRNA|2-methyl-2H-pyrazole-3-carboxylic acid (2-methyl-4-o-tolylazophenyl)amide inhibits the reaction [3,4,5,3',4'-pentachlorobiphenyl results in decreased expression of PPARG mRNA]",25304490
63090,C023035,"3,4,5,3',4'-pentachlorobiphenyl",PPARG,5468,Mus musculus,10090,"3,4,5,3',4'-pentachlorobiphenyl promotes the reaction [[Methionine deficiency co-treated with Choline deficiency] results in decreased expression of PPARG mRNA]",28973532
64139,C098320,efavirenz,PPARG,5468,Homo sapiens,9606,efavirenz results in decreased expression of PPARG mRNA,21619898
64689,D015054,Zymosan,PPARG,5468,Mus musculus,10090,Zymosan results in decreased expression of PPARG mRNA,16847310
64819,C045762,Irganox 1010,PPARG,5468,Homo sapiens,9606,Irganox 1010 binds to and results in decreased activity of PPARG protein|Irganox 1010 binds to and results in increased activity of PPARG protein,27633901
64928,C006012,fenofibric acid,PPARG,5468,Homo sapiens,9606,fenofibric acid results in increased activity of [PPARG protein alternative form binds to RXRA protein]|fenofibric acid binds to PPARG protein,11779144
64928,C006012,fenofibric acid,PPARG,5468,Homo sapiens,9606,fenofibric acid results in increased activity of PPARG protein,15273253
64945,C005466,ursolic acid,PPARG,5468,Rattus norvegicus,10116,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [ursolic acid inhibits the reaction [[Oxygen deficiency co-treated with Blood Glucose deficiency] results in decreased expression of PPARG protein]]|ursolic acid inhibits the reaction [[Oxygen deficiency co-treated with Blood Glucose deficiency] results in decreased expression of PPARG protein]",27274199
64982,C038044,baicalin,PPARG,5468,Rattus norvegicus,10116,baicalin inhibits the reaction [Lipopolysaccharides results in increased expression of and results in increased phosphorylation of and results in decreased activity of PPARG protein],24312512
65064,C045651,epigallocatechin gallate,PPARG,5468,Homo sapiens,9606,epigallocatechin gallate results in decreased expression of PPARG mRNA,20706672
65084,C057580,gallocatechol,PPARG,5468,Rattus norvegicus,10116,gallocatechol results in decreased expression of PPARG mRNA,21877759
65094,C007997,25-hydroxycholesterol,PPARG,5468,Homo sapiens,9606,[9-deoxy-delta-9-prostaglandin D2 binds to and results in increased activity of PPARG protein] promotes the reaction [[25-hydroxycholesterol binds to and results in increased activity of NR1H3 protein] which results in increased expression of ABCA1 mRNA]|[9-deoxy-delta-9-prostaglandin D2 binds to and results in increased activity of PPARG protein] promotes the reaction [[25-hydroxycholesterol binds to and results in increased activity of NR1H3 protein] which results in increased transport of Cholesterol],12595494
65126,C018381,salvin,PPARG,5468,Homo sapiens,9606,salvin results in increased activity of PPARG protein,20696231
65238,C013185,beta-penta-O-galloyl-glucose,PPARG,5468,Mus musculus,10090,beta-penta-O-galloyl-glucose inhibits the reaction [[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of PPARG protein]|beta-penta-O-galloyl-glucose inhibits the reaction [[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of PPARG mRNA],30721698
65411,C084079,triptonide,PPARG,5468,Mus musculus,10090,triptonide results in decreased expression of PPARG mRNA,33045310
65552,C011126,tetraiodothyroacetic acid,PPARG,5468,Homo sapiens,9606,tetraiodothyroacetic acid binds to and results in increased activity of PPARG protein,33049310
65999,D000077333,Telmisartan,PPARG,5468,Homo sapiens,9606,PPARG mutant form inhibits the reaction [Telmisartan inhibits the reaction [Lipopolysaccharides results in increased expression of NFKBIA mRNA]]|PPARG mutant form inhibits the reaction [Telmisartan inhibits the reaction [Lipopolysaccharides results in increased expression of TNF mRNA]]|PPARG mutant form inhibits the reaction [Telmisartan results in increased expression of CD36 mRNA]|PPARG mutant form inhibits the reaction [Telmisartan results in increased expression of ABCG1 mRNA],22124178
65999,D000077333,Telmisartan,PPARG,5468,Homo sapiens,9606,PPARG protein promotes the reaction [Telmisartan inhibits the reaction [CXCL12 protein affects the localization of ICAM3 protein]],18158351
65999,D000077333,Telmisartan,PPARG,5468,Homo sapiens,9606,Telmisartan results in increased activity of PPARG protein,22124178|28728110
65999,D000077333,Telmisartan,PPARG,5468,Mus musculus,10090,Telmisartan inhibits the reaction [Streptozocin results in decreased expression of PPARG protein],21381899
65999,D000077333,Telmisartan,PPARG,5468,Mus musculus,10090,Telmisartan results in increased expression of PPARG protein,20176998
65999,D000077333,Telmisartan,PPARG,5468,Rattus norvegicus,10116,Telmisartan inhibits the reaction [Trinitrobenzenesulfonic Acid results in decreased expression of PPARG mRNA],24831514
65999,D000077333,Telmisartan,PPARG,5468,Rattus norvegicus,10116,Telmisartan binds to and affects the activity of PPARG protein|Telmisartan promotes the reaction [Daunorubicin results in increased expression of PPARG protein],20888384
65999,D000077333,Telmisartan,PPARG,5468,NULL,NULL,Telmisartan results in increased activity of PPARG protein,22253423
65999,D000077333,Telmisartan,PPARG,5468,NULL,NULL,Telmisartan results in increased expression of PPARG protein,20307515
66065,C006741,bergenin,PPARG,5468,Homo sapiens,9606,PPARG protein promotes the reaction [bergenin inhibits the reaction [Hydrogen Peroxide results in decreased activity of CAT protein]]|bergenin inhibits the reaction [Hydrogen Peroxide results in decreased expression of PPARG protein],34499403
67174,C000622346,diphenolic acid,PPARG,5468,Homo sapiens,9606,diphenolic acid binds to and results in decreased activity of PPARG protein,33049310
67296,C025256,nonylphenol,PPARG,5468,Homo sapiens,9606,nonylphenol binds to and results in increased activity of PPARG protein,33049310
67296,C025256,nonylphenol,PPARG,5468,Rattus norvegicus,10116,nonylphenol results in decreased expression of PPARG protein,29641977
67296,C025256,nonylphenol,PPARG,5468,Sparus aurata,8175,[nonylphenol co-treated with bisphenol A] results in increased expression of PPARG mRNA|[nonylphenol co-treated with 4-tert-octylphenol] results in increased expression of PPARG mRNA,28208108
67296,C025256,nonylphenol,PPARG,5468,Sparus aurata,8175,nonylphenol results in increased expression of PPARG mRNA,26382854
67542,C479228,perfluorohexanoic acid,PPARG,5468,Homo sapiens,9606,perfluorohexanoic acid results in increased activity of PPARG protein,23391484
67545,C522391,perfluorododecanoic acid,PPARG,5468,Homo sapiens,9606,perfluorododecanoic acid results in increased activity of PPARG protein,23391484|24998974
67734,C471071,perfluorohexanesulfonic acid,PPARG,5468,Homo sapiens,9606,perfluorohexanesulfonic acid binds to PPARG protein,24998974
67734,C471071,perfluorohexanesulfonic acid,PPARG,5468,Mus musculus,10090,perfluorohexanesulfonic acid results in increased expression of PPARG mRNA,28049043
67815,C539348,perfluorobutanesulfonic acid,PPARG,5468,Mus musculus,10090,perfluorobutanesulfonic acid results in increased expression of PPARG mRNA|perfluorobutanesulfonic acid results in increased expression of PPARG protein,30031040
67821,C101816,perfluoro-n-nonanoic acid,PPARG,5468,Homo sapiens,9606,perfluoro-n-nonanoic acid results in increased expression of PPARG mRNA,28558994
67821,C101816,perfluoro-n-nonanoic acid,PPARG,5468,Rattus norvegicus,10116,perfluoro-n-nonanoic acid results in increased expression of PPARG mRNA,19196829|19878704
68740,D000077211,Zoledronic Acid,PPARG,5468,Homo sapiens,9606,Zoledronic Acid affects the activity of PPARG protein,25596134
69785,C063900,perfluorooctanesulfonamide,PPARG,5468,Salmo salar,8030,perfluorooctanesulfonamide results in increased expression of PPARG mRNA,22594583
72281,C013015,hesperetin,PPARG,5468,Homo sapiens,9606,hesperetin results in decreased expression of PPARG protein|hesperetin results in decreased expression of PPARG mRNA,25345581
72281,C013015,hesperetin,PPARG,5468,Mus musculus,10090,hesperetin analog affects the reaction [PPARG protein affects the reaction [Lipopolysaccharides results in increased expression of IL1B protein]]|hesperetin analog inhibits the reaction [Carbon Tetrachloride results in decreased expression of PPARG protein]|hesperetin analog affects the reaction [PPARG protein affects the reaction [Lipopolysaccharides results in increased expression of IL6 protein]]|hesperetin analog inhibits the reaction [Lipopolysaccharides results in decreased expression of PPARG protein]|hesperetin analog affects the reaction [PPARG protein affects the reaction [Lipopolysaccharides results in increased phosphorylation of STAT1 protein]]|[hesperetin analog co-treated with PPARG protein] affects the reaction [Lipopolysaccharides results in increased expression of TNF protein]|hesperetin analog inhibits the reaction [Lipopolysaccharides results in decreased expression of PPARG mRNA]|hesperetin analog affects the reaction [PPARG protein affects the reaction [Lipopolysaccharides results in increased phosphorylation of JAK1 protein]]|hesperetin analog inhibits the reaction [Carbon Tetrachloride results in decreased expression of PPARG mRNA],28428136
72300,C005498,magnolol,PPARG,5468,Homo sapiens,9606,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [magnolol binds to and results in increased activity of PPARG protein]|magnolol binds to and results in increased activity of PPARG protein",20064974
72303,C005499,honokiol,PPARG,5468,Homo sapiens,9606,ALOX15 protein promotes the reaction [honokiol results in decreased expression of PPARG protein]|honokiol results in decreased expression of PPARG mRNA|honokiol results in decreased expression of PPARG protein,20649594
72303,C005499,honokiol,PPARG,5468,Homo sapiens,9606,honokiol binds to and results in increased activity of PPARG protein,23811337
72361,C046905,glucosamine 6-O-sulfate,PPARG,5468,Mus musculus,10090,glucosamine 6-O-sulfate results in decreased expression of PPARG protein|glucosamine 6-O-sulfate results in decreased expression of PPARG mRNA,19520133
73219,C513957,"3,5-di-tert-butyl-4-hydroxybenzaldehyde",PPARG,5468,Homo sapiens,9606,"3,5-di-tert-butyl-4-hydroxybenzaldehyde binds to and results in decreased activity of PPARG protein",27633901
73398,C119129,18alpha-glycyrrhetinic acid,PPARG,5468,Rattus norvegicus,10116,18alpha-glycyrrhetinic acid inhibits the reaction [Methotrexate results in decreased expression of PPARG protein]|18alpha-glycyrrhetinic acid inhibits the reaction [Methotrexate results in decreased expression of PPARG mRNA],28414158
73665,C045362,prochloraz,PPARG,5468,Homo sapiens,9606,prochloraz binds to and results in increased activity of PPARG protein,33049310
73665,C045362,prochloraz,PPARG,5468,Homo sapiens,9606,prochloraz results in decreased expression of PPARG mRNA,30879083
73864,C583074,"4,4'-hexafluorisopropylidene diphenol",PPARG,5468,Danio rerio,7955,"4,4'-hexafluorisopropylidene diphenol binds to and results in increased activity of PPARG protein|4,4'-hexafluorisopropylidene diphenol binds to and results in decreased activity of PPARG protein",33049310
73864,C583074,"4,4'-hexafluorisopropylidene diphenol",PPARG,5468,Homo sapiens,9606,"4,4'-hexafluorisopropylidene diphenol metabolite inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]",30408883
73864,C583074,"4,4'-hexafluorisopropylidene diphenol",PPARG,5468,Homo sapiens,9606,"4,4'-hexafluorisopropylidene diphenol results in increased expression of PPARG mRNA",32763284
73864,C583074,"4,4'-hexafluorisopropylidene diphenol",PPARG,5468,Homo sapiens,9606,"[INS protein co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Rosiglitazone co-treated with 4,4'-hexafluorisopropylidene diphenol] results in increased expression of PPARG mRNA",31596606
73864,C583074,"4,4'-hexafluorisopropylidene diphenol",PPARG,5468,Mus musculus,10090,"4,4'-hexafluorisopropylidene diphenol results in decreased expression of PPARG mRNA",30145421
74483,C076994,perfluorooctane sulfonic acid,PPARG,5468,Danio rerio,7955,[NFE2L2A gene mutant form affects the susceptibility to perfluorooctane sulfonic acid] which results in increased expression of PPARG mRNA,29524743
74483,C076994,perfluorooctane sulfonic acid,PPARG,5468,Homo sapiens,9606,perfluorooctane sulfonic acid affects the expression of PPARG mRNA,30738844
74483,C076994,perfluorooctane sulfonic acid,PPARG,5468,Homo sapiens,9606,perfluorooctane sulfonic acid binds to and results in increased activity of PPARG protein,33049310
74483,C076994,perfluorooctane sulfonic acid,PPARG,5468,Homo sapiens,9606,perfluorooctane sulfonic acid results in decreased expression of PPARG mRNA,32790152
74483,C076994,perfluorooctane sulfonic acid,PPARG,5468,Homo sapiens,9606,perfluorooctane sulfonic acid results in increased activity of PPARG protein,24998974
74483,C076994,perfluorooctane sulfonic acid,PPARG,5468,Homo sapiens,9606,perfluorooctane sulfonic acid results in increased expression of PPARG mRNA,22269386|26548598|28558994
74483,C076994,perfluorooctane sulfonic acid,PPARG,5468,Mus musculus,10090,[Dietary Fats co-treated with perfluorooctane sulfonic acid] results in increased expression of PPARG mRNA,32979393
74483,C076994,perfluorooctane sulfonic acid,PPARG,5468,Mus musculus,10090,perfluorooctane sulfonic acid results in increased expression of PPARG mRNA,23500012|26548598
74483,C076994,perfluorooctane sulfonic acid,PPARG,5468,Rattus norvegicus,10116,perfluorooctane sulfonic acid results in decreased acetylation of PPARG protein,28973641
