cid,chemicalid,chemicalname,genesymbol,geneid,taxname,taxid,interaction,pmids
6623,C006780,bisphenol A,INS,3630,Homo sapiens,9606,[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of FABP4 protein|[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] affects the expression of FASN mRNA|[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in decreased expression of INSIG2 mRNA|[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] affects the expression of LPL mRNA|[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] affects the expression of PPARG mRNA|[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of CEBPB mRNA|[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of SLC2A4 protein|[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] affects the expression of SREBF1 mRNA|[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of VDR protein|[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of ESR2 protein|[Vitamin D co-treated with bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] affects the expression of CEBPA mRNA,33836827
6623,C006780,bisphenol A,INS,3630,Mus musculus,10090,[1-Methyl-3-isobutylxanthine co-treated with bisphenol A co-treated with INS protein] results in increased expression of CEBPA protein|[1-Methyl-3-isobutylxanthine co-treated with bisphenol A co-treated with INS protein] results in increased expression of ACACA protein|[1-Methyl-3-isobutylxanthine co-treated with bisphenol A co-treated with INS protein] results in increased expression of PLIN1 protein|[1-Methyl-3-isobutylxanthine co-treated with bisphenol A co-treated with INS protein] results in increased expression of PPARG protein|[1-Methyl-3-isobutylxanthine co-treated with bisphenol A co-treated with INS protein] results in increased expression of FASN protein|[1-Methyl-3-isobutylxanthine co-treated with bisphenol A co-treated with INS protein] results in increased expression of ADIPOQ protein,26820058
6623,C006780,bisphenol A,INS,3630,Mus musculus,10090,[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of CFD mRNA|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 mRNA|2-chloro-5-nitrobenzanilide inhibits the reaction [[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA]|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 protein|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of PLIN1 mRNA|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL protein|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of PPARG mRNA|2-chloro-5-nitrobenzanilide inhibits the reaction [[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL protein]|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of CEBPA mRNA|2-chloro-5-nitrobenzanilide inhibits the reaction [[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 mRNA]|2-chloro-5-nitrobenzanilide inhibits the reaction [[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 protein],27273607
6623,C006780,bisphenol A,INS,3630,Mus musculus,10090,[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of MAPK3 mRNA|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of SLC2A4 mRNA|[bisphenol A metabolite co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of ACACB mRNA|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased phosphorylation of AKT1 protein|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of LPL mRNA|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of MAPK1 mRNA|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased phosphorylation of GSK3B protein|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased phosphorylation of MAPK1 protein|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of ACACB mRNA|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of AKT1 mRNA|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased phosphorylation of MAPK3 protein|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of SREBF1 mRNA|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of FASN mRNA|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of CEBPA mRNA|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in decreased expression of GSK3B mRNA|[bisphenol A co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of UCP2 mRNA|[bisphenol A metabolite co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased expression of FASN mRNA,30665118
6623,C006780,bisphenol A,INS,3630,Mus musculus,10090,bisphenol A inhibits the reaction [[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of FABP4 mRNA]|bisphenol A inhibits the reaction [[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of LPL mRNA]|bisphenol A inhibits the reaction [[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine] results in increased abundance of Triglycerides]|bisphenol A inhibits the reaction [[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of PPARG mRNA alternative form]|bisphenol A inhibits the reaction [[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of ADIPOQ mRNA],22197818
6623,C006780,bisphenol A,INS,3630,Mus musculus,10090,bisphenol A results in increased expression of INS protein|PDX1 protein affects the reaction [bisphenol A promotes the reaction [Glucose results in increased secretion of INS protein]]|bisphenol A promotes the reaction [Glucose results in increased secretion of INS protein],28774890
6623,C006780,bisphenol A,INS,3630,Mus musculus,10090,Fulvestrant inhibits the reaction [[[INS protein co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone] co-treated with bisphenol A] results in increased activity of ESR2 protein]|bisphenol A promotes the reaction [[INS protein co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone] results in increased activity of PPARG protein]|T 0070907 inhibits the reaction [[[INS protein co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone] co-treated with bisphenol A] results in increased activity of PPARG protein]|[[INS protein co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone] co-treated with bisphenol A] results in increased activity of PPARG protein|[[INS protein co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone] co-treated with bisphenol A] results in increased activity of ESR2 protein,26944108
6626,C543008,bis(4-hydroxyphenyl)sulfone,INS,3630,Danio rerio,7955,bis(4-hydroxyphenyl)sulfone results in decreased expression of INS mRNA|bis(4-hydroxyphenyl)sulfone results in decreased expression of INS protein,28946120
6626,C543008,bis(4-hydroxyphenyl)sulfone,INS,3630,Homo sapiens,9606,[bis(4-hydroxyphenyl)sulfone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] affects the expression of PPARG protein|[bis(4-hydroxyphenyl)sulfone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 protein|[bis(4-hydroxyphenyl)sulfone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of PPARG mRNA|[bis(4-hydroxyphenyl)sulfone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in decreased expression of CEBPA protein|[bis(4-hydroxyphenyl)sulfone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 mRNA|[bis(4-hydroxyphenyl)sulfone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in decreased expression of LPL protein|[bis(4-hydroxyphenyl)sulfone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA|[bis(4-hydroxyphenyl)sulfone co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of CEBPA mRNA,33865937
6626,C543008,bis(4-hydroxyphenyl)sulfone,INS,3630,Homo sapiens,9606,[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of AMY1C mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of FAM91A1 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of STAG3L2 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of TESK1 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of EVA1A mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of TPP1 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of UBE2W mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of NAP1L5 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of HEXB mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of UBE2O mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of TSPEAR-AS2 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of SLC7A6 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of EXOC3 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of SLC2A14 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of GRK5 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of TIA1 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of RBM39 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of A2M mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of TRPV1 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of RAB18 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of BTNL2 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of HIPK2 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of BMP6 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of PTP4A1 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of UBE2H mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of CORO2A mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of BORCS5 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of HINFP mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of C9ORF24 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of UNC50 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of TAF11 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of RPL13 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of PCDHGA3 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of TPCN1 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of TBX3 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of COX20 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of GNG5 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of IRF4 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of MRPS22 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of CEP112 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of OSBPL8 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of ZNF57 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of KAT2A mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of VGLL4 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of SEMA4G mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of SPRY4 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of CHD9 mRNA|[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bis(4-hydroxyphenyl)sulfone] results in decreased expression of AFF1 mRNA|[INS protein co-treated with Dexamethasone co-treate,28628672
6626,C543008,bis(4-hydroxyphenyl)sulfone,INS,3630,Mus musculus,10090,[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 protein|[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 mRNA|[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of CEBPA mRNA|[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of PPARG mRNA|2-chloro-5-nitrobenzanilide inhibits the reaction [[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL protein]|2-chloro-5-nitrobenzanilide inhibits the reaction [[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 mRNA]|[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of PLIN1 mRNA|2-chloro-5-nitrobenzanilide inhibits the reaction [[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 protein]|[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of CFD mRNA|[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA|2-chloro-5-nitrobenzanilide inhibits the reaction [[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL mRNA]|[bis(4-hydroxyphenyl)sulfone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LPL protein,27273607
6636,D011078,Polychlorinated Biphenyls,INS,3630,Homo sapiens,9606,Polychlorinated Biphenyls results in decreased expression of INS protein,29684222
7090,C015429,phenidone,INS,3630,Homo sapiens,9606,phenidone promotes the reaction [Arachidonic Acid results in increased secretion of INS protein],17192482
7184,C038091,butylparaben,INS,3630,Homo sapiens,9606,butylparaben promotes the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased secretion of ADIPOQ protein]|butylparaben promotes the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in decreased secretion of TNFRSF11B protein],31016361
7405,D011761,Pyrrolidonecarboxylic Acid,INS,3630,Mus musculus,10090,[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased abundance of Pyrrolidonecarboxylic Acid analog,26820058
7628,C032688,boric acid,INS,3630,Mus musculus,10090,boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased phosphorylation of MAPK1 protein]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in decreased expression of DVL2 mRNA]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of SLC2A4 protein]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in decreased expression of CCND1 protein]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of ADIPOQ mRNA]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 mRNA]|boric acid promotes the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FGF2 protein]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of PPARG mRNA]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of KLF5 mRNA]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of PPARG protein]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of GAS6 protein]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of SLC2A4 mRNA]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 protein]|CTNNB1 protein promotes the reaction [boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FABP4 protein]]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of CEBPB mRNA]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of AGT mRNA]|boric acid promotes the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of IL6 mRNA]|CTNNB1 protein promotes the reaction [boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of CEBPA protein]]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of and results in increased secretion of ADIPOQ protein]|CTNNB1 protein promotes the reaction [boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of PPARG protein]]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LEP mRNA]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in decreased expression of CTNNB1 protein]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of TNFRSF1A protein]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of LIPE mRNA]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of FASN mRNA]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of CEBPA mRNA]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased phosphorylation of MAPK3 protein]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of SREBF1 mRNA]|boric acid inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS protein] results in increased expression of CEBPA protein],28285642
7847,D000171,Acrolein,INS,3630,Bos taurus,9913,[Acrolein binds to INS protein] which results in decreased uptake of Glucose|Acrolein binds to INS protein,17803267
7847,D000171,Acrolein,INS,3630,Mus musculus,10090,Acrolein inhibits the reaction [INS protein results in increased phosphorylation of AKT1 protein],24812010
7847,D000171,Acrolein,INS,3630,NULL,NULL,Acrolein affects the metabolism of INS protein modified form,14504272
8007,C032462,n-butylamine,INS,3630,Mus musculus,10090,[1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with INS protein] results in increased abundance of n-butylamine analog|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased abundance of n-butylamine analog,26820058
8288,D000549,Ambenonium Chloride,INS,3630,NULL,NULL,Ambenonium Chloride results in increased secretion of INS protein,3912090
8289,C005445,triphenyl phosphate,INS,3630,Danio rerio,7955,triphenyl phosphate results in increased expression of INS mRNA,26898711
